cdf,request_scheduling_delay
0.0,0.0
0.01,0.24379054300321729
0.02,0.3662422798029481
0.03,0.5481496702722606
0.04,0.6482117411012822
0.05,0.6948822943855392
0.06,0.7287357861616148
0.07,1.2979808781457378
0.08,2.645051720801425
0.09,3.9387473302607448
0.1,4.528189408508791
0.11,5.393861811021221
0.12,5.714571848174303
0.13,5.823058159369765
0.14,5.855288126687708
0.15,6.159979031918214
0.16,6.557420867604583
0.17,6.697942431322266
0.18,6.948144850917184
0.19,7.4610526498161125
0.2,7.863752445660037
0.21,7.9446393228086
0.22,8.085249553381049
0.23,8.53850459897155
0.24,8.646451879752515
0.25,8.679270852435815
0.26,8.796487562395072
0.27,9.34766139828955
0.28,9.5865030086169
0.29,9.897444399549311
0.3,10.06114528674862
0.31,10.098223313020345
0.32,10.112148623354777
0.33,10.143039206893523
0.34,10.20252733732274
0.35000000000000003,10.354654290961939
0.36,10.91989508387541
0.37,11.43358622234285
0.38,11.58186091785431
0.39,11.76141247087235
0.4,12.840898018141983
0.41000000000000003,13.286789257461864
0.42,13.412767485802759
0.43,13.538756991881353
0.44,13.743196382457523
0.45,13.981991981669635
0.46,14.372529573086707
0.47000000000000003,15.03307151652031
0.48,15.51850026640833
0.49,15.68861477154092
0.5,15.752553194721154
0.51,15.810138377625064
0.52,15.841995153481882
0.53,15.87453912002435
0.54,16.67046952714415
0.55,17.083063502892017
0.56,17.170465778043695
0.5700000000000001,17.911146479595438
0.58,18.882391767509375
0.59,19.193716610594528
0.6,19.62418977191824
0.61,19.99826042605737
0.62,20.472047652338734
0.63,21.644600760670833
0.64,22.012658091491595
0.65,22.28488712512514
0.66,22.388754265097052
0.67,22.43769001887732
0.68,23.099888578827702
0.6900000000000001,23.74169654173647
0.7000000000000001,23.943949687115406
0.71,24.1921960630343
0.72,24.65206798804413
0.73,25.05793518282678
0.74,25.353011228212452
0.75,25.3548622957667
0.76,25.427800875769464
0.77,25.486988599910216
0.78,25.576994808187912
0.79,25.730679724232672
0.8,25.850251724138502
0.81,25.912130176492212
0.8200000000000001,25.936244298911973
0.8300000000000001,25.962349779757634
0.84,26.207754690782313
0.85,26.847669460948875
0.86,27.37589400536393
0.87,28.104884995781283
0.88,28.999918171065065
0.89,29.369839512282354
0.9,29.71117662813506
0.91,29.849413503163973
0.92,29.895973854257548
0.93,29.934287877645996
0.9400000000000001,29.996572447644105
0.9500000000000001,30.083363930403355
0.96,30.2156396271485
0.97,30.56820877003488
0.98,31.224980106157993
0.99,31.281423343581043
1.0,31.28862157388523
