Request Id,prefill_e2e_time_normalized
4,0.00014780433638319148
5,0.00017808482271987748
14,0.0008037373193011493
10,0.00044113971932108095
3,0.00026701723691741275
26,0.0055792555931368
28,0.0011811471578356192
15,0.0006863886843710142
33,0.0010965363772159151
24,0.0005602147042569045
0,5.0135331436980095e-05
1,8.412723542028543e-05
36,0.0036348045245941946
6,9.449167514175897e-05
8,0.0004023482704314404
13,0.002360690300991777
7,0.00014054040357592027
16,0.004723665370000856
19,0.0004800323503756323
45,0.0006446326850538596
37,0.006269259237645879
41,0.0007585108723752406
57,0.002954650838393635
32,0.002250569263233375
44,0.0011872326628686526
17,0.0005627801185732005
22,0.0012851400719581564
42,0.0009257395633914175
12,0.0008885157357520532
31,0.0006006592005586014
9,0.0003032152831447045
2,0.00010038203392102891
63,0.011324504233391949
56,0.0013526278538330458
21,0.0012704662989537004
43,0.007400046202882308
67,0.0007960733884154083
52,0.0015234821579280951
47,0.009593903324663882
64,0.0008503653610572498
73,0.000817271872392198
48,0.0023193525001531843
65,0.004664935552400863
39,0.004051244181696963
30,0.004485410348092705
79,0.015097878786499026
38,0.002502440717753694
51,0.001751663074353829
84,0.002818983284901658
40,0.004294731054977014
58,0.005552162515782705
46,0.0019209363831717613
54,0.0009337000983388248
61,0.0019178891150217474
88,0.0022395173351620877
59,0.011014420847743274
71,0.001635973622882987
66,0.0054690495126373225
94,0.0014547826395431495
102,0.011556443569629848
76,0.011627564257825207
70,0.002260647338625211
108,0.001963932745232744
69,0.0021930241259681678
74,0.008513724684169154
83,0.0012914452731550704
68,0.002977806883551899
99,0.01798120052385893
86,0.004780429105602876
82,0.0016752075114024735
121,0.0046314712071886775
110,0.0017171392909654476
113,0.0030816952969287357
104,0.002169959025687552
115,0.017455967186246348
114,0.00745734332012422
89,0.0017968213979536458
116,0.003358837447188321
112,0.0032842078553759306
109,0.0019841682926525373
98,0.01417797122113837
103,0.008724111207509329
105,0.016285501514021982
107,0.002140902908976642
101,0.002832243969465307
100,0.007516164791152242
122,0.0019672840952213422
106,0.00897631350102177
126,0.022082079796593296
127,0.02227289761602347
120,0.005321100973820449
125,0.013027905094201543
117,0.02143668024125278
