time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.00736,0.01536,0.014339,0.014816000000000001,0.001608054073954575,0.03232,0.035104,0.034700800000000004,0.034816,0.0005688804443817704,0.174015,0.178559,0.17582140000000002,0.175663,0.0010242737134184363,0.017024,0.017504000000000002,0.017252800000000002,0.017264,0.00013320420413785763,0.130911,0.13459100000000002,0.1331398,0.133295,0.0009584667756370134,0.033728,0.034464,0.034123200000000006,0.03414400000000001,0.00021233030871733807,0.361918,0.369118,0.3639308,0.36390199999999995,0.0016592825437519705,0.041408,0.042464,0.041952,0.041952,0.00029065443399335915,0.18623900000000002,0.189887,0.187799,0.187759,0.000834143392948713,0.012416,0.013536,0.012932800000000003,0.012992,0.00031908268520870834,32,4,2048,3072,151936,True,3776,1
0.00688,0.015424,0.014645285714285715,0.015104,0.0017716569361249737,0.03168,0.03568,0.034523099999999994,0.034575999999999996,0.0007143299587725558,0.17372800000000002,0.17731100000000002,0.17532415000000004,0.17532750000000002,0.001048206958334093,0.016928000000000002,0.017472,0.0171247,0.01712,0.00017303990869160798,0.130912,0.13417500000000002,0.13227795,0.132399,0.0009465450055332822,0.033567,0.034110999999999995,0.0337934,0.0337915,0.00014067778787001247,0.35875,0.36489499999999997,0.3624175499999999,0.362414,0.0017341221835557052,0.041152,0.042208,0.04165434999999999,0.041679999999999995,0.0002707613848021914,0.184127,0.187968,0.18628085,0.186335,0.0009111447895367666,0.012320000000000001,0.013472,0.012787250000000003,0.0126875,0.0003205657303892602,32,4,2048,3072,151936,True,3744,1
0.006784,0.016032,0.014736619047619047,0.015136,0.0018393907240789446,0.03168,0.034848,0.0342591,0.034624,0.0007637738474182001,0.175071,0.17731100000000002,0.17601355000000002,0.17587150000000001,0.000552978523543188,0.016832,0.01728,0.017059099999999997,0.01704,0.0001238325078483028,0.135359,0.136767,0.13604255,0.1361595,0.0004353478465549123,0.034656,0.03596800000000001,0.035303850000000005,0.035343,0.00029199884845663364,0.399421,0.40198200000000006,0.40056275,0.400542,0.0006756365794567426,0.039616,0.040511000000000005,0.04017895,0.0402075,0.00021228553295031812,0.18991999999999998,0.193279,0.1913271,0.1910075,0.0009815857018111095,0.012576,0.013504,0.013126299999999999,0.0132,0.0002363497620053802,32,4,2048,3072,151936,True,3712,1
0.006848,0.014528000000000001,0.013628904761904762,0.013952,0.0015478303372251324,0.031616,0.035071,0.03423175,0.034367999999999996,0.0006823085720551961,0.172991,0.17558400000000002,0.17465199999999997,0.174687,0.0005886778405885513,0.016736,0.017248000000000003,0.016953700000000002,0.016928000000000002,0.00013643023858368047,0.13398300000000002,0.13555099999999998,0.13472430000000002,0.1346075,0.00045232688401198977,0.0344,0.035296,0.034849500000000005,0.034848,0.00022534828599303887,0.397822,0.402462,0.39996155,0.400014,0.0012685940830304986,0.03984000000000001,0.040416,0.040188650000000006,0.0402075,0.0001550387935324569,0.191071,0.193791,0.19209675,0.1917595,0.000865058776904779,0.012672000000000001,0.013472,0.013096000000000002,0.013184,0.00024139614744233108,32,4,2048,3072,151936,True,3680,1
0.006784,0.014945,0.014016047619047617,0.014400000000000001,0.0016459062195175985,0.030656,0.034176000000000005,0.033714900000000006,0.033920000000000006,0.0007443428578282998,0.162271,0.165855,0.16501680000000002,0.165215,0.0007514616157861967,0.01728,0.017728,0.017535900000000004,0.0175515,0.00010472101030834282,0.132928,0.135263,0.13399769999999997,0.1339515,0.0006746864531024724,0.03424,0.034912,0.034635,0.034656,0.00019606733537231568,0.394558,0.39974200000000004,0.39702515000000005,0.396542,0.0015443076855018243,0.03824,0.03904,0.0385566,0.038512000000000005,0.00020374454593927193,0.188576,0.19138999999999998,0.19011905,0.190239,0.000664697937036061,0.012288,0.013792,0.012785550000000001,0.012656,0.00039457020604703524,32,4,2048,3072,151936,True,3648,1
0.006592,0.015424,0.014139380952380952,0.014464000000000001,0.0017325073620730123,0.031104,0.034048,0.03341745,0.0334715,0.0005774679623147938,0.162335,0.167519,0.16471265000000002,0.164847,0.001064900242980533,0.017216000000000002,0.017984000000000003,0.0174031,0.017392000000000005,0.0001559544484777529,0.13308699999999998,0.134911,0.13408569999999997,0.1341275,0.0005153703619728263,0.033695,0.034752000000000005,0.034254200000000005,0.03424,0.000261105840608746,0.394078,0.39801400000000003,0.39623765,0.3964135,0.0010881919993732832,0.037982999999999996,0.038911,0.0384573,0.038432,0.0002479229920761689,0.18793500000000002,0.19171100000000002,0.18961015,0.189519,0.0009541290413251212,0.011968,0.013087999999999999,0.012444750000000001,0.012352,0.00029078495060783316,32,4,2048,3072,151936,True,3616,1
0.006624,0.015295999999999999,0.014241428571428572,0.01472,0.0017612267253909399,0.030751999999999998,0.033280000000000004,0.0326238,0.032688,0.0005183390396256104,0.12537600000000002,0.128319,0.12670345,0.126656,0.0007539412758962005,0.017536000000000003,0.01808,0.017737400000000004,0.01776,0.00012239542475109085,0.131616,0.13440000000000002,0.13334025000000002,0.133311,0.0007300581398080561,0.033536,0.034527999999999996,0.033835050000000005,0.03376,0.00025558021734868217,0.39043,0.39475,0.39257275,0.392927,0.0013866525114461842,0.03696,0.038112,0.037446150000000004,0.0374235,0.00027868984104197216,0.188864,0.191616,0.19021375,0.19023900000000002,0.0007937856055006303,0.010912000000000002,0.011552,0.01120475,0.011151999999999999,0.00017876013957255664,32,4,2048,3072,151936,True,3584,1
0.006592,0.015295999999999999,0.014285666666666665,0.014528000000000001,0.0017560229777576087,0.029920000000000002,0.03344,0.032926250000000004,0.033119499999999996,0.0007344725233117977,0.124479,0.127328,0.1260936,0.12606299999999998,0.0007564558414078099,0.017312,0.017951,0.017639850000000002,0.017632000000000002,0.0001471194327748717,0.132031,0.135263,0.13345365,0.13348749999999998,0.0007950728441470004,0.032864,0.034016,0.0335566,0.0336155,0.0003042496343465339,0.389214,0.394077,0.39194635000000005,0.391934,0.0013341729751048031,0.036576000000000004,0.037536,0.0371006,0.037104,0.00020339085525165472,0.186719,0.18982300000000002,0.18818609999999997,0.18828650000000002,0.0007380851509141754,0.009056,0.009824,0.009369699999999998,0.009311999999999999,0.0001952526824399602,32,4,2048,3072,151936,True,3552,1
0.006528,0.014208,0.013392761904761904,0.013824,0.0015708621201281528,0.030048,0.033375999999999996,0.032406149999999995,0.0324955,0.0006157057962208899,0.124479,0.127807,0.12577539999999998,0.1257275,0.0008214330404847362,0.017248000000000003,0.017824000000000003,0.017464,0.017456,0.00016218507946170622,0.130719,0.13561600000000001,0.13307934999999999,0.13315100000000002,0.0011172119886127267,0.032448,0.033344,0.03289584999999999,0.032928,0.00019919871360026334,0.373791,0.377662,0.37610859999999996,0.376254,0.0009716533538253207,0.039200000000000006,0.040159999999999994,0.039619150000000006,0.039552000000000004,0.00021959901525279928,0.18707100000000002,0.190591,0.18916715,0.18926300000000001,0.0008467718272946992,0.008128,0.008896000000000001,0.00849285,0.008480000000000001,0.0002233880648109923,32,4,2048,3072,151936,True,3520,1
0.006432,0.015168,0.013881857142857144,0.014176000000000001,0.0017733585108948686,0.029728,0.031935,0.031023750000000006,0.031008,0.00042443207642684096,0.125056,0.127424,0.12641539999999998,0.1264475,0.0008016145208265633,0.01744,0.017983000000000002,0.017620649999999998,0.017632000000000002,0.00012512764482719275,0.13126300000000002,0.134783,0.13284735000000003,0.132767,0.0010751945998283268,0.031744,0.033728,0.03275345,0.032704000000000004,0.0004253145277321242,0.37308600000000003,0.376702,0.37485725,0.374814,0.0008310715297132829,0.038880000000000005,0.039872,0.039362850000000005,0.039344000000000004,0.00026886767656228195,0.18665500000000002,0.189696,0.18832545,0.188415,0.0007496431467705133,0.007136,0.007488000000000001,0.0072992000000000005,0.007312000000000001,8.224512143586394e-05,32,4,2048,3072,151936,True,3488,1
0.006367,0.014048,0.013214238095238098,0.0136,0.0015512045674176322,0.029632000000000002,0.032096,0.031247599999999997,0.031295500000000004,0.0006373973956645878,0.12355100000000001,0.127136,0.12519305,0.1251675,0.0010373621583130916,0.016831,0.017472,0.017086349999999997,0.017056,0.00017342816236125017,0.130079,0.13411099999999998,0.13146349999999998,0.13102350000000001,0.0010784278603596996,0.03136,0.032864,0.03201095,0.0319515,0.00034690221604942234,0.370878,0.374558,0.37257704999999997,0.372446,0.0008228791208312478,0.037312,0.038432,0.0377696,0.03776,0.0002272000000000007,0.185951,0.188895,0.18762449999999997,0.18758249999999999,0.0009004155984877225,0.007071,0.00736,0.00721425,0.0072155,7.616027507828487e-05,32,4,2048,3072,151936,True,3456,1
