Request Id,request_model_execution_time_normalized
327,0.09454134006509411
324,0.05221600900365605
332,0.038172408333283704
340,0.041265648094417864
334,0.03736440935153842
339,0.037420354761847636
335,0.035565656109223936
329,0.043501148944310127
282,0.041966593676752775
330,0.03592403993792934
336,0.03418669430124981
328,0.037822291419273464
341,0.03405538506422974
337,0.03940022274315968
351,0.03937940591478979
353,0.05394757986112159
338,0.03539721796044389
344,0.03882441425366757
346,0.037940974962012694
343,0.041789331779529974
352,0.047117179865549905
345,0.03967256513444486
358,0.09189204976901649
359,0.03166047158243531
349,0.03942358215019974
331,0.038967702433156635
348,0.03906982126733637
347,0.038612996152935515
355,0.04168240242228308
357,0.03319797491179421
342,0.0409634135629384
350,0.04031952725205086
366,0.666812480803845
354,0.03850540154783193
360,0.03549902471851029
356,0.050729899479971856
375,0.37545220664029527
363,0.03502700625568154
362,0.033612323136141514
365,0.03292934297254092
372,0.031177144208344484
361,0.03558539368978542
379,0.04067765899326046
369,0.03325059029972556
367,0.031203548904666954
374,0.0330890611293687
371,0.03878693399298833
368,0.04092104434081815
373,0.042146495436058605
370,0.04139782459553003
387,0.031001239435660848
388,0.03321412049556906
378,0.042738801230984474
376,0.0427773674573766
380,0.043101572449168124
377,0.03970956211361849
393,0.052195463203367216
385,0.05098351817939921
382,0.07170294205591028
386,0.0522712248808128
390,0.06319138008839004
384,0.05796986268404097
383,0.05276187126880796
396,0.049577860770228986
381,0.055222178844366386
391,0.05945962751197896
394,0.06039809600126931
399,0.04053228942013743
389,0.05240903769080009
392,0.055251973068807754
403,0.04274845035615067
406,0.06557007540562677
404,0.03798621875785905
408,0.03467156407027013
413,0.04914349020037447
400,0.037015839265516666
398,0.041669728775609226
395,0.06863507346645792
402,0.04408630032842972
397,0.040473248323623784
401,0.04497486503677706
407,0.04488438098940536
411,0.053423205661504734
412,0.053575522090025585
417,0.06662335813477933
418,0.03358507947949263
410,0.05124026307408938
415,0.05050670986105456
409,0.0478818280810782
414,0.06741699404825964
424,0.12893662463251462
364,0.044263980784038454
421,0.04443163406903271
428,0.044117893255419496
422,0.050391021867272665
423,0.036969213814898844
419,0.0493051883959131
420,0.03888977627188525
416,0.05271042895803806
431,0.3191832646030266
434,0.031170460567274415
435,0.03035042123366749
429,0.040642977219225086
425,0.034797734053116654
444,0.05594015439143797
426,0.0352936196877389
432,0.03357502492918906
427,0.03858000335225797
452,0.049698899545738376
438,0.03455094519951401
456,0.03461926714171484
447,0.03470797452454057
445,0.03629418864669959
430,0.03704786493229451
436,0.03566498211981663
439,0.03527249014785347
446,0.0343372956353995
437,0.03480739715646733
461,0.09132133026183006
433,0.0364391466100085
448,0.03703845038941009
440,0.03841232578394398
453,0.03655299197951789
449,0.0369283092327087
441,0.03761125147654123
455,0.0390135545325111
442,0.03672088927346684
443,0.03823549398266513
451,0.04146025639914387
463,0.052975509522667365
467,0.062220392625233226
460,0.05760244659065447
459,0.053089264873485614
462,0.05427822868671897
405,0.04303987159150244
458,0.050533115494323065
465,0.05705691077971069
457,0.051735917882561336
469,0.05940666228723691
450,0.047644213110945806
473,0.08826868139368048
454,0.04647128855243092
466,0.053029025732612534
464,0.051031964249560836
471,0.11972263743473369
468,0.05327488226943666
470,0.053541369963092195
479,0.1384193217278315
483,0.4694087855598234
484,0.1542505473271326
488,0.03236060388506457
486,0.032846443925269135
497,0.2663560905931736
494,0.033914821287002656
493,0.04132511793816536
498,0.05425989618679961
480,0.03172481459394201
474,0.04966144196931977
477,0.035521993342852325
482,0.0321481242408834
475,0.032007247287596303
481,0.03202853432095398
478,0.03288996420425247
487,0.03584361096974134
476,0.032164615381014554
472,0.03857795103870211
500,0.039559202834767784
489,0.03182614666653845
492,0.03347658005980196
512,0.028975542206717445
491,0.034101574136402614
485,0.0307269234033579
503,0.024386051154897382
499,0.022501027755859278
505,0.01829430939782912
508,0.016298880190640297
502,0.019901242552786823
495,0.02120145981464791
490,0.02190757964102046
511,0.012424049331365832
496,0.019383949781485287
504,0.016287028475021333
506,0.016037322495884368
507,0.01623678678779267
509,0.0133446628401694
501,0.015465910355211138
510,0.011030011862716505
