Request Id,decode_time_execution_plus_preemption_normalized
5,0.015541924754259787
6,0.03161497569766572
11,0.03809312656376047
4,0.03634047512074244
15,0.026206067742005196
1,0.039607951613774194
2,0.03993126589444326
7,0.041371982271505056
9,0.0424767719603285
16,0.03309030464260965
8,0.041506574953291686
25,0.04110950768201871
14,0.03498764101005582
27,0.02825812979716684
12,0.034558717148690674
17,0.03532775872337108
10,0.040819046411514126
3,0.03857374423614164
29,0.025081014401627497
34,0.0
20,0.03461149058342691
18,0.03464072851792033
13,0.03400425774040295
21,0.034495722867648675
37,0.026866313001645933
26,0.031347539737473555
23,0.03412988234552764
22,0.03373703382898027
35,0.031671837316852754
33,0.03226870694796543
32,0.03225986165887585
46,0.03265372624348835
38,0.03222325896953594
42,0.03445511014283365
45,0.035996643373900995
43,0.03504062353164828
44,0.034982655263622806
30,0.03378654380615551
36,0.034310266578050135
31,0.03407955781010065
48,0.035897893891178256
19,0.034570652468998216
58,0.028201002402248914
49,0.03544439807874566
24,0.03457940953028421
53,0.033986917912175306
40,0.03419516318624697
28,0.03341411513428802
39,0.03398973243729457
50,0.034787250195913964
57,0.029982314756253313
41,0.03398988870815104
64,0.03082542898939497
47,0.034270800461970174
68,0.02725077806793572
52,0.03277068396390312
65,0.03207489347975859
66,0.03255371923523423
55,0.032774933167469045
59,0.03295605093368016
74,0.0174883480502596
51,0.0331926717709831
56,0.03330602871799023
62,0.033889436633751414
60,0.03367589608430575
54,0.03390171924108542
72,0.03601747848887481
67,0.03442486461227305
61,0.034433270350421756
80,0.030071168468152425
71,0.03535654907783334
63,0.03436442740791162
70,0.034771030024641755
85,0.0
76,0.032883484106351675
75,0.03403986716665154
77,0.03252022593682177
69,0.03391836839487182
89,0.029500762991289814
78,0.034330281120138
73,0.03561994944242938
84,0.037431240749330685
87,0.03843455247771315
79,0.03597217365520885
83,0.036871256867300015
95,0.03189236105191274
81,0.03767732974483668
82,0.03891958538843101
88,0.04237251027968253
86,0.04279748836507592
90,0.04411250384276589
92,0.04502513696164282
91,0.048272974081724165
94,0.05556982088153666
93,0.05668918163766767
103,0.029271461233215924
109,0.02875924922295446
100,0.032193798188122354
97,0.04894517699617593
111,0.035159722288488564
96,0.0474616501389004
114,0.04118768546338973
105,0.037529139869227526
116,0.05107346072219611
115,0.051330678811801284
110,0.0461368656970827
99,0.042655801219961806
117,0.05509992705859888
120,0.024381677573192713
104,0.04282262364261416
113,0.049304121542502494
106,0.04299640477693028
98,0.04124255676933115
108,0.04293706754648962
102,0.04160129779549064
122,0.03421587949258549
101,0.041303653585112156
112,0.04748409948986541
107,0.04404722075396593
130,0.028405906547554594
118,0.04574816715518672
123,0.03954019725107427
119,0.045544762118758984
134,0.0427440572856443
129,0.03723492326709303
121,0.03973495155571936
139,0.023855632696648855
124,0.03490720513737827
137,0.03218499191166379
127,0.035915871287418535
135,0.034352321814581054
128,0.03634182717817628
126,0.036264262275690254
149,0.02517111458129951
151,0.02659829684271846
147,0.027999712617872773
132,0.03577456407434099
125,0.0349857270019809
136,0.03307206506442573
159,0.026493450687876844
133,0.034816306617632825
138,0.03261164649223065
160,0.028389148892435805
131,0.03436579739304175
166,0.017334356199597778
152,0.030052786761871023
156,0.029047577040452223
141,0.032690623897133404
143,0.032740923117178175
142,0.03272443379934395
155,0.0315298510417397
145,0.03104475412394295
140,0.032790799581306956
168,0.03220836321584076
158,0.03165340463491466
171,0.029994652628152114
153,0.031533457725466625
167,0.03197796985476866
154,0.03163700526939162
157,0.03137131251957832
150,0.031175748436916714
148,0.03095319138284723
144,0.03163356523131918
164,0.033165622941749955
165,0.035027538487276424
163,0.039720195454866734
173,0.04924411771935238
176,0.054438640099307635
170,0.05221422021082431
178,0.05891851340057655
175,0.05473590472899169
174,0.05287358603322999
172,0.05073694218361597
169,0.048835522621973514
161,0.045418077152291285
162,0.045372506762117015
146,0.04213896850576904
177,0.05204049299224627
186,0.021392697621911337
179,0.04310671086968358
188,0.04250933039127579
184,0.04469722689978564
181,0.04123691067875304
185,0.0405123186026879
197,0.028420661900476693
183,0.03994024617027246
191,0.03146292056181821
189,0.04154195131310756
199,0.02927337437024846
187,0.04005365416306525
180,0.03724677816592039
182,0.037461178193270564
207,0.03669363475037319
190,0.0330842123708541
196,0.033486141555396524
192,0.0342546410266745
205,0.03629963136015215
198,0.03471303457955703
200,0.03437085944068682
195,0.03396244685959624
208,0.035052238692844406
206,0.03585415991740463
204,0.037762090374490145
193,0.03577635972845683
201,0.0367136202870227
203,0.037007879453878116
222,0.029790143125175063
210,0.03767154782853343
209,0.03748321418135446
202,0.0376130292310293
218,0.040904655435681954
212,0.03836003689499187
194,0.03657890985215396
227,0.019924579588540325
211,0.037483406948030894
223,0.03147948810643135
216,0.038192203095104134
231,0.02764158680355016
214,0.03764581122131496
219,0.038561318343269785
213,0.03685572627159485
235,0.027126796494488806
229,0.03202404730914987
217,0.03724166820479879
221,0.03898140381149132
232,0.04589639946651744
226,0.043967398918331235
220,0.04220640694094859
225,0.04213959939597114
241,0.029758175093414472
215,0.04135931814281504
236,0.048762193267096944
224,0.04092422497941303
239,0.03176305826976301
228,0.0413706182578168
230,0.04236041836460155
240,0.03559126093910155
234,0.04526216795136908
237,0.04772489481953411
247,0.03067125999093707
233,0.04443655081734438
242,0.04100168388804682
257,0.028135892549681074
258,0.030430914675556715
243,0.03975575560787585
253,0.03223289406365318
244,0.039842888210099445
251,0.0322813528814885
238,0.03781228976778908
245,0.04006379544964711
249,0.03269132319124528
246,0.03599578773103567
248,0.036084339434127456
250,0.03654819603661741
268,0.02575045853112757
259,0.03769938573731844
261,0.038221059204455184
263,0.039562505935448376
252,0.037267875766927736
256,0.037507018445671274
255,0.03720269484311857
254,0.037256451850508104
270,0.03348165870052663
269,0.03409283326024557
278,0.04287334012630474
264,0.03833382589923633
279,0.02759323570357945
266,0.038596481666870734
262,0.037672393316587845
271,0.035418562568085954
286,0.02949326973162556
277,0.03777197558777383
276,0.03821893956377193
267,0.03723410266423444
260,0.037844584618344966
272,0.03729278781128893
275,0.03730255791190312
284,0.03843665707085269
281,0.04005475870711543
293,0.017735395559592842
273,0.03980565338076569
280,0.041264776027812866
289,0.041078912350027086
283,0.04066531742450651
285,0.04122632380330482
274,0.03918947674068132
290,0.04258868159643028
302,0.022157024329112575
294,0.04288816011476875
292,0.04116169921058133
300,0.033937871608778536
287,0.04151311868738252
297,0.042574776053320204
305,0.03281483437762875
291,0.04201749631079024
288,0.04084699050446109
308,0.032970358283026406
295,0.0389820536916912
311,0.03204076654182066
314,0.03048487592053739
298,0.033298920728922765
265,0.038847256677677605
313,0.031275255302007976
318,0.030771728423209282
304,0.03254644571630419
319,0.031654134655639155
320,0.03253433007569413
301,0.03393694378252605
306,0.033435697257340934
299,0.033795837333150835
309,0.033249296961739644
296,0.036980264370613365
310,0.033105377588313625
323,0.031975470422942014
307,0.03386254354622553
303,0.034429142363071645
326,0.048100820760934276
316,0.049954980771013714
315,0.04912443961655826
325,0.05674841963505628
321,0.05087528377783488
312,0.04517949191610425
322,0.05045660561452481
317,0.047697262589028074
333,0.027650137126438098
327,0.03589794641794655
324,0.04911572753932958
332,0.034106606495502505
340,0.026329195845676168
334,0.03428567806505711
339,0.036263505628541755
335,0.035132846455884985
329,0.03375482649310836
282,0.04110426563145032
330,0.03356949876107936
336,0.03397565308786943
328,0.0347494728555442
341,0.033898444694041394
337,0.033698822919928664
351,0.035704020826051355
353,0.03676953981891777
338,0.035025977569818074
344,0.03734507362318905
346,0.03767747137231709
343,0.03788299669706275
352,0.04455704494128036
345,0.039433704305466465
358,0.023170236207974426
359,0.029509670305255663
349,0.039136254217892096
331,0.036785640546871466
348,0.03878789771562183
347,0.03736074572169946
355,0.039132613592228346
357,0.03187648989609215
342,0.0364334977860555
350,0.037694735181170315
366,0.01735651146357971
354,0.03755669612436289
360,0.032137015715505764
356,0.03139876026860959
375,0.016674530194260722
363,0.0312395139426093
362,0.03157976995500879
365,0.031627487974758076
372,0.030489412447047927
361,0.031100896400815148
379,0.03109028815674067
369,0.031071813959683864
367,0.030892173701145394
374,0.03240920568955153
371,0.03655749302226926
368,0.039453972465140826
373,0.041249605338825324
370,0.04025449079731403
387,0.027799318943414163
388,0.029010557473505665
378,0.04094923970355506
376,0.03976401531254935
380,0.04145807448600253
377,0.039534162551970696
393,0.04866539080544291
385,0.04989102022202154
382,0.04690233402073673
386,0.05162877779627393
390,0.06129645219953182
384,0.05392175391806073
383,0.051938566729535826
396,0.033080620091772296
381,0.05230304606500106
391,0.05834571060325177
394,0.06014972443185638
399,0.02863462070104881
389,0.051275734337452666
392,0.05351751880390528
403,0.031892732311853654
406,0.01968579558852923
404,0.0330567616992106
408,0.032536128200827706
413,0.0299630707955988
400,0.033629298169177195
398,0.037973230220261556
395,0.04030827029268954
402,0.0426978080865015
397,0.040251110430966755
401,0.04186021500092092
407,0.04474286362626214
411,0.05007366233626359
412,0.052647587972848756
417,0.020092277508538814
418,0.030550341663115432
410,0.04875113697557087
415,0.045855676091180485
409,0.046302393952229216
414,0.04401701441156142
424,0.021470703484305888
364,0.04369574529460442
421,0.037202878983835216
428,0.03518001937457862
422,0.03484133960208322
423,0.03539397899783151
419,0.03667483236841291
420,0.0370358371073296
416,0.038536748445907466
431,0.016731272082248932
434,0.029416056044306062
435,0.029163624544227117
429,0.03366711350046595
425,0.03460793540767398
444,0.02816454411555875
426,0.03417697434917626
432,0.0328505668854701
427,0.03385968635864527
452,0.02717027861430981
438,0.03340059143162721
456,0.03136429506637931
447,0.03409599845233945
445,0.03418821366771947
430,0.033026175632629204
436,0.033518193055307184
439,0.03408114890999653
446,0.03412655491914381
437,0.03366173895331912
461,0.02603446733345436
433,0.033228318300859254
448,0.0337913960270054
440,0.03414884633151427
453,0.036096423183501515
449,0.03659609958752978
441,0.03588347083919272
455,0.03808415719087451
442,0.03647500244725568
443,0.037320788595556265
451,0.040022543751735404
463,0.05107251199416798
467,0.06063583832471166
460,0.053271331859686355
459,0.05161172836099892
462,0.05395872735763523
405,0.04211521263615771
458,0.049554629333849534
465,0.0544584592352147
457,0.0484499235498997
469,0.05729324895069562
450,0.04525374816181691
473,0.03213607960833858
454,0.04612319974547188
466,0.052221588696843645
464,0.05074531268289906
471,0.04002967943972121
468,0.05240096163085961
470,0.0530305109652531
479,0.024277895827784352
483,0.01689581659426646
484,0.023852299155590926
488,0.030807901915691598
486,0.032000461175040074
497,0.0
494,0.028733632869869297
493,0.0290451565953731
