cdf,decode_time_execution_plus_preemption_normalized
0.0,0.0
0.01,0.010443692380020974
0.02,0.015410374262596836
0.03,0.017040534664025796
0.04,0.017895974084179013
0.05,0.020361683784057335
0.06,0.021923675241878302
0.07,0.024216982709012416
0.08,0.026000386277175144
0.09,0.026863632840056658
0.1,0.027642441835838954
0.11,0.028172200355763684
0.12,0.02848912871665977
0.13,0.029046197386757122
0.14,0.029457751435458594
0.15,0.029784835424741838
0.16,0.030038834569778485
0.17,0.030488822698601557
0.18,0.030825078447920904
0.19,0.031091242898707374
0.2,0.03127539317062342
0.21,0.03137465655919109
0.22,0.03152406924946657
0.23,0.031607412341709946
0.24,0.03164000993981118
0.25,0.03173660108862527
0.26,0.03189268033546193
0.27,0.03204026496484054
0.28,0.03219496339033982
0.29,0.032271109675334815
0.3,0.03253922345547065
0.31,0.032690910607719274
0.32,0.03278318370266476
0.33,0.0329650645637683
0.34,0.03308327837829283
0.35000000000000003,0.03322297132137783
0.36,0.033413574186181585
0.37,0.03357368471964621
0.38,0.033705700883557954
0.39,0.03381435355054423
0.4,0.03390837890259998
0.41000000000000003,0.033981398148265424
0.42,0.034064475365589986
0.43,0.03412116884476066
0.44,0.03419405126328257
0.45,0.03430903715240048
0.46,0.03437409975098199
0.47000000000000003,0.034506431895425814
0.48,0.03461967720508507
0.49,0.03479858220038432
0.5,0.034986684006018356
0.51,0.03510140942829916
0.52,0.035383498620232025
0.53,0.03568972869083562
0.54,0.03589702850805913
0.55,0.03599768512964969
0.56,0.03626905018620905
0.5700000000000001,0.03644470404457955
0.58,0.03662601804426537
0.59,0.03681998255198592
0.6,0.03713595174880298
0.61,0.037245296277195125
0.62,0.0373175070724987
0.63,0.03748167166218859
0.64,0.03761434051064073
0.65,0.03768006094364507
0.66,0.03782068642893361
0.67,0.03812978488035763
0.68,0.03839580437469809
0.6900000000000001,0.038587159320271805
0.7000000000000001,0.038981858727631234
0.71,0.0394501215148027
0.72,0.03971121594757933
0.73,0.039845539540629756
0.74,0.040053808799232274
0.75,0.040359282370189126
0.76,0.040911700471425144
0.77,0.041106729395217464
0.78,0.04124018541128834
0.79,0.041367115222166254
0.8,0.04153618478796255
0.81,0.042136830477504016
0.8200000000000001,0.04247742312894744
0.8300000000000001,0.04270382048239006
0.84,0.04289989789838176
0.85,0.043984764340961796
0.86,0.044621528642192786
0.87,0.04525854744186165
0.88,0.04582127323166248
0.89,0.04677634660635016
0.9,0.04806322816679427
0.91,0.04876292656064571
0.92,0.049251318178130395
0.93,0.05016173929026368
0.9400000000000001,0.05107283456169754
0.9500000000000001,0.05176818281624178
0.96,0.05235787878188185
0.97,0.053436277112313024
0.98,0.054674866720360746
0.99,0.057233317725975286
1.0,0.06129645219953182
