cdf,request_execution_time
0.0,0.410743856566235
0.01,0.4785616650937053
0.02,0.5402335222130479
0.03,0.7040001161718638
0.04,0.786321668497927
0.05,0.8096693199202674
0.06,0.8825598180530071
0.07,0.9539204231725291
0.08,0.9814749009292096
0.09,1.1006819556688212
0.1,1.363456373692414
0.11,1.5046395172924778
0.12,1.6081202387222429
0.13,1.8389825944618943
0.14,2.0044404955501385
0.15,2.0380566250725782
0.16,2.05443093066358
0.17,2.213877077974584
0.18,2.5896650843406603
0.19,3.0868240195259857
0.2,3.4631308307670405
0.21,3.609748695646163
0.22,3.7076077804106595
0.23,3.879716936329282
0.24,3.901980981325529
0.25,3.925444342510517
0.26,4.056748536533815
0.27,4.096449811231636
0.28,4.137285680191508
0.29,4.211415986568937
0.3,4.412163533164873
0.31,4.730013156454212
0.32,5.09331430564453
0.33,5.422125695964171
0.34,5.639129964068517
0.35000000000000003,5.720797490386262
0.36,5.81201916626863
0.37,6.269727782612265
0.38,6.386908081727065
0.39,6.696151678494814
0.4,6.951383837016037
0.41000000000000003,7.26894874098811
0.42,7.416280019588113
0.43,7.4935274058327614
0.44,7.6642080867057345
0.45,7.816967948032771
0.46,7.91435740514544
0.47000000000000003,8.10644130298586
0.48,8.258989426196338
0.49,8.709626385828914
0.5,9.302128841450065
0.51,9.606724383614017
0.52,9.760468186868273
0.53,9.820357161706342
0.54,9.926597388778363
0.55,10.0431915696048
0.56,10.11610014324866
0.5700000000000001,10.265164181137214
0.58,10.439054128937213
0.59,10.528987006732144
0.6,10.727020798648846
0.61,10.847515207499105
0.62,10.893714573925445
0.63,10.905959566136781
0.64,11.02468407960918
0.65,11.18656134837703
0.66,11.289670118590948
0.67,11.42607398108229
0.68,11.51368163318283
0.6900000000000001,11.575015997755276
0.7000000000000001,11.624649316275015
0.71,11.64298848278707
0.72,11.697426771783611
0.73,11.864088012119613
0.74,12.22491581686134
0.75,12.232843674304787
0.76,12.41006387745797
0.77,12.670764246938957
0.78,13.06244176582886
0.79,13.191149465583585
0.8,13.377593489950907
0.81,13.68535674288667
0.8200000000000001,13.907567608535691
0.8300000000000001,14.067035682927926
0.84,14.424431104086407
0.85,14.902537657339614
0.86,14.97984089281518
0.87,15.14530900429035
0.88,15.274160129121798
0.89,15.286784170878933
0.9,15.35227929936664
0.91,15.595712370565685
0.92,16.210437407073158
0.93,16.63109953651795
0.9400000000000001,16.844216499037607
0.9500000000000001,17.203857555669682
0.96,17.836735066098658
0.97,18.622930712942303
0.98,19.28486668931957
0.99,20.0032715025364
1.0,24.593783928859107
