cdf,request_execution_plus_preemption_time_normalized
0.0,0.008883691774598117
0.01,0.009048082664564312
0.02,0.00909191716033174
0.03,0.010478046512489259
0.04,0.011357107915139077
0.05,0.012154713548987658
0.06,0.014981216491838908
0.07,0.01729500541356649
0.08,0.017436229983427667
0.09,0.01766268753261028
0.1,0.018059233649015467
0.11,0.018423120986935042
0.12,0.01908250168187408
0.13,0.019235579697907273
0.14,0.019441387263686563
0.15,0.01956964360315552
0.16,0.020262929937244455
0.17,0.02085767931851588
0.18,0.021289171716030918
0.19,0.022277588539508165
0.2,0.02369849386199336
0.21,0.024663517086404338
0.22,0.025014606238192856
0.23,0.025887905518240436
0.24,0.029229808456242498
0.25,0.029451780051205665
0.26,0.02982323233000304
0.27,0.03005388253513029
0.28,0.030138262079802716
0.29,0.03038479223647741
0.3,0.030572616848792204
0.31,0.03067575790859631
0.32,0.030728811088064027
0.33,0.03075078623876974
0.34,0.03080072134298104
0.35000000000000003,0.030871723415025892
0.36,0.03090538925474311
0.37,0.030964293890777955
0.38,0.030964964195510036
0.39,0.030965343052332995
0.4,0.030972709310676104
0.41000000000000003,0.030997000090713284
0.42,0.031054028044831872
0.43,0.03113397126029079
0.44,0.031215373965436485
0.45,0.03127265843716422
0.46,0.03130531205283129
0.47000000000000003,0.03133349516993687
0.48,0.031346223026163175
0.49,0.03135543344132887
0.5,0.03136041695868871
0.51,0.031398870981175796
0.52,0.031485153742019184
0.53,0.03150996567262228
0.54,0.03155357048342401
0.55,0.0315947494461899
0.56,0.031611845263722765
0.5700000000000001,0.03162223327706724
0.58,0.03163365720915753
0.59,0.03167225126404612
0.6,0.031833086242441716
0.61,0.03210348795114908
0.62,0.03214120659429688
0.63,0.03221810628658097
0.64,0.03241284901591134
0.65,0.032503569620741836
0.66,0.0325760377040372
0.67,0.03260708628378536
0.68,0.032705903454698544
0.6900000000000001,0.03278878009757466
0.7000000000000001,0.0329554102238029
0.71,0.03320578070986713
0.72,0.03327646494516419
0.73,0.033401143862327544
0.74,0.033433616446252194
0.75,0.03349532668599143
0.76,0.033647348063829824
0.77,0.03373382105939207
0.78,0.03380042436660512
0.79,0.03388565720557148
0.8,0.03411404118384463
0.81,0.03438628160628576
0.8200000000000001,0.034521473676613484
0.8300000000000001,0.03552206335270309
0.84,0.03786801959914402
0.85,0.0394168249594503
0.86,0.039736077665329696
0.87,0.04028485755242041
0.88,0.042161135826975775
0.89,0.043003416261903134
0.9,0.04622337664211632
0.91,0.054421986387427096
0.92,0.05795476190943044
0.93,0.06396234060033026
0.9400000000000001,0.07315710731108876
0.9500000000000001,0.0823835032469056
0.96,0.10398386441108232
0.97,0.22032523813056498
0.98,0.4950826099071906
0.99,0.5608055966478909
1.0,0.675211395820975
