cdf,decode_time_execution_plus_preemption_normalized
0.0,0.0
0.01,0.0
0.02,0.007325263855218427
0.03,0.008767366914052643
0.04,0.00888053771125729
0.05,0.009243290898379738
0.06,0.01016029193319308
0.07,0.010851287186040677
0.08,0.012433254603096038
0.09,0.015264620816757675
0.1,0.015763268397490423
0.11,0.01669081184239449
0.12,0.017000191139628903
0.13,0.017003431901800675
0.14,0.017014778378926468
0.15,0.017022313622199515
0.16,0.017431659911839807
0.17,0.01820131714214214
0.18,0.018654790002781946
0.19,0.018841004330271274
0.2,0.018990975246194558
0.21,0.019118075817951066
0.22,0.019487796528889254
0.23,0.020315807137304645
0.24,0.02083566371113993
0.25,0.021260842956284456
0.26,0.02294259572821814
0.27,0.023227103325529574
0.28,0.023471133370006968
0.29,0.024702229229064464
0.3,0.02566116704155435
0.31,0.02594160317556481
0.32,0.026288029081535384
0.33,0.026838907981152724
0.34,0.027051045416874725
0.35000000000000003,0.027071466554334133
0.36,0.027111736883704263
0.37,0.02717029330763348
0.38,0.027679954517347515
0.39,0.02791832953557823
0.4,0.028278276616029573
0.41000000000000003,0.0289427883549922
0.42,0.02918102857606141
0.43,0.02927408223393767
0.44,0.029347195050509686
0.45,0.029397605303750775
0.46,0.029474879252513134
0.47000000000000003,0.029512376720942857
0.48,0.02957528670296429
0.49,0.02965376392704294
0.5,0.029767761656311228
0.51,0.02990195735953631
0.52,0.02999278238232045
0.53,0.030034261613555695
0.54,0.03004787962384876
0.55,0.030076036130746366
0.56,0.03013482413868098
0.5700000000000001,0.030187928239003757
0.58,0.030223811128259382
0.59,0.030254955258133914
0.6,0.030264038370192405
0.61,0.03029621716301325
0.62,0.0303014651860025
0.63,0.030310166308759445
0.64,0.030317265481465662
0.65,0.030329153388033665
0.66,0.030333957248694154
0.67,0.030349769379352094
0.68,0.030373651452777015
0.6900000000000001,0.030409123798830415
0.7000000000000001,0.030441183316556656
0.71,0.030453914926231805
0.72,0.030464461633823072
0.73,0.030481566501325046
0.74,0.0304874780055583
0.75,0.03049376294971312
0.76,0.030502145916984746
0.77,0.030515306020446466
0.78,0.030549295996046635
0.79,0.03062896167567294
0.8,0.03080981660857415
0.81,0.030925685643095457
0.8200000000000001,0.030949270253648655
0.8300000000000001,0.030974063719305986
0.84,0.03100579423582214
0.85,0.03102879179139698
0.86,0.031068058925836552
0.87,0.03107571245972191
0.88,0.031161841510060833
0.89,0.0311686695684344
0.9,0.031178431976871788
0.91,0.03119385757645093
0.92,0.031211349542713894
0.93,0.031222679079278757
0.9400000000000001,0.031230630251140777
0.9500000000000001,0.03126026130183853
0.96,0.03130581231277269
0.97,0.031393684537254864
0.98,0.03162398315172676
0.99,0.03167761145993215
1.0,0.03175051196535908
