cdf,request_e2e_time
0.0,1.1214589084413478
0.01,5.997434389995412
0.02,6.622957344037755
0.03,7.806029913235804
0.04,9.0271128602302
0.05,9.447559640188679
0.06,9.833652251765649
0.07,10.269989498179484
0.08,10.618339958527626
0.09,11.067817673917455
0.1,11.1607397063688
0.11,11.691793842455521
0.12,15.369865013330676
0.13,15.403245190094067
0.14,15.957702141805516
0.15,16.255637014459225
0.16,16.412620495437903
0.17,16.487199430500606
0.18,16.597746078898595
0.19,17.081140999897148
0.2,17.55222162641504
0.21,17.61999769672242
0.22,17.696644484907768
0.23,17.76723598112684
0.24,17.968159531698344
0.25,18.16476601146689
0.26,18.513799499556896
0.27,18.76281519247278
0.28,18.902152153925215
0.29,19.035623295235027
0.3,19.34910117237197
0.31,19.77591386753792
0.32,20.494014182776013
0.33,21.16509960821358
0.34,21.370061069778195
0.35000000000000003,21.677128009649827
0.36,21.813772459239388
0.37,22.45598878619213
0.38,22.66960166150503
0.39,22.80303937940693
0.4,22.833673481660856
0.41000000000000003,23.253281504826653
0.42,23.426535852802843
0.43,23.4972628500906
0.44,23.72963975766786
0.45,23.99239664931379
0.46,24.375281155212715
0.47000000000000003,24.98175256781814
0.48,25.091296613467765
0.49,25.71161598893947
0.5,26.698094646308547
0.51,26.733365628923632
0.52,26.93729507738706
0.53,27.026754668005502
0.54,27.087871960465
0.55,27.44286805223033
0.56,27.79119294747243
0.5700000000000001,27.961603738937573
0.58,28.0450489832075
0.59,28.07783000952217
0.6,28.102088625605173
0.61,28.15489944857902
0.62,28.395038408497967
0.63,28.634421316522694
0.64,28.66146772811802
0.65,28.970798807914303
0.66,30.500109691542804
0.67,31.521270809120633
0.68,31.959054688329314
0.6900000000000001,32.439215650312605
0.7000000000000001,32.850135105622634
0.71,33.05284197156167
0.72,33.35046792618935
0.73,33.3862312138497
0.74,33.43605322413859
0.75,33.77061525176908
0.76,33.782918139480415
0.77,33.84228808794554
0.78,34.00789338214175
0.79,34.42967298113823
0.8,34.63152181193636
0.81,34.69441574021496
0.8200000000000001,34.756068300353405
0.8300000000000001,34.793875044915964
0.84,34.831192717094986
0.85,34.93331158077656
0.86,35.209474174437986
0.87,35.36884041721978
0.88,35.50712159411774
0.89,35.57883756918831
0.9,35.729140502452715
0.91,35.87831972557184
0.92,35.93339926649942
0.93,36.02501809753365
0.9400000000000001,36.24494019732558
0.9500000000000001,36.5018285839257
0.96,36.73227377403311
0.97,36.939266215291134
0.98,36.96831873248469
0.99,36.98854424135955
1.0,37.14834048253911
