cdf,request_scheduling_delay
0.0,0.0
0.01,0.0003039926644522239
0.02,0.0006079853289044479
0.03,0.0009435299479869031
0.04,0.0013895064082751671
0.05,0.0018354828685634317
0.06,0.0021038440282021044
0.07,0.002150186062028787
0.08,0.00219652809585547
0.09,0.002345872307219885
0.1,0.002546717607353166
0.11,0.002747562907486447
0.12,0.003008580330253743
0.13,0.00327711926835029
0.14,0.003516164686902101
0.15,0.0035192619490960197
0.16,0.0035223592112899383
0.17,0.003531143476887948
0.18,0.00355130174929414
0.19,0.0035714600217003323
0.2,0.0037273823991409217
0.21,0.003991916060609028
0.22,0.004256449722077136
0.23,0.0043270012964541135
0.24,0.004342129417376483
0.25,0.004357257538298853
0.26,0.004382316663680648
0.27,0.004407375789062442
0.28,0.004476905810160653
0.29,0.0047020839662663145
0.3,0.004927262122371977
0.31,0.005103326255266083
0.32,0.00521799785914574
0.33,0.005332669463025397
0.34,0.005597091107768862
0.35000000000000003,0.005936387772944229
0.36,0.006275684438119596
0.37,0.006330264803291428
0.38,0.006349255630962816
0.39,0.006366939460671191
0.4,0.00637416730667546
0.41000000000000003,0.00638139515267973
0.42,0.006424823746758932
0.43,0.006540653836988
0.44,0.006656483927217067
0.45,0.0067242091627750964
0.46,0.0067534505145962955
0.47000000000000003,0.006782691866417494
0.48,0.00684855867067844
0.49,0.00692488988992217
0.5,0.0070012211091659005
0.51,0.007063968999890377
0.52,0.007126716890614854
0.53,0.007198914513009883
0.54,0.007304186196251834
0.55,0.007409457879493786
0.56,0.008136441642002994
0.5700000000000001,0.009640565503596234
0.58,0.01114468936518946
0.59,0.012174118029492927
0.6,0.012966199095151504
0.61,0.01375828016081009
0.62,0.01754928157488358
0.63,0.021715148032508933
0.64,0.02549468183151056
0.65,0.02618355436152236
0.66,0.02687242689153415
0.67,0.028209739727447215
0.68,0.030843933175162805
0.6900000000000001,0.03347812662287837
0.7000000000000001,0.03660874910140883
0.71,0.04013651480459113
0.72,0.04366428050777342
0.73,0.04767261816885211
0.74,0.05181826210361543
0.75,0.05596390603837875
0.76,0.0666266173784299
0.77,0.07728932871848106
0.78,0.08604260501542776
0.79,0.08811285866150867
0.8,0.09018311230758957
0.81,0.09188954720117148
0.8200000000000001,0.0931412086541296
0.8300000000000001,0.09439287010708772
0.84,0.09719246276717738
0.85,0.10076602103083283
0.86,0.10433957929448831
0.87,0.10919858944208077
0.88,0.11421828107516535
0.89,0.11901280797715194
0.9,0.12200601703035455
0.91,0.12499922608355715
0.92,0.14365949680244053
0.93,0.1936538908526834
0.9400000000000001,0.24364828490292526
0.9500000000000001,0.287867111155884
0.96,0.327465483171016
0.97,0.3670638551861472
0.98,0.3892343614546282
0.99,0.4064254775097807
1.0,0.4236165935649332
