cdf,batch_execution_time,replica
0.43,0.010150797433730712,1
0.44,0.010150797433730712,1
0.45,0.010150797433730712,1
0.46,0.010150797433730712,1
0.47000000000000003,0.010150797433730712,1
0.48,0.010150797433730712,1
0.49,0.010150797433730712,1
0.5,0.010150797433730712,1
0.51,0.010150797433730712,1
0.52,0.010150797433730712,1
0.53,0.010150797433730712,1
0.54,0.023048013932348215,1
0.55,0.024473272468086938,1
0.56,0.024967682012896775,1
0.5700000000000001,0.025472079629318932,1
0.58,0.025986667096577903,1
0.59,0.026511650270246143,1
0.6,0.026511650270246143,1
0.61,0.027047239164594554,1
0.62,0.027593648036606563,1
0.63,0.02815109547168953,1
0.64,0.02815109547168953,1
0.65,0.028719804471117598,1
0.66,0.02930000254124119,1
0.67,0.02989192178449859,1
0.68,0.030495798992266235,1
0.6900000000000001,0.031111875739584745,1
0.7000000000000001,0.031111875739584745,1
0.71,0.03174039848179858,1
0.72,0.03238161865314803,1
0.73,0.033035792767353044,1
0.74,0.03370318252022886,1
0.75,0.0343840548943749,1
0.76,0.03507868226597844,1
0.77,0.03578734251377598,1
0.78,0.0365103191302159,1
0.79,0.03800038419011656,1
0.8,0.039551262026668615,1
0.81,0.040350277421146774,1
0.8200000000000001,0.041997059480983395,1
0.8300000000000001,0.043711050277064754,1
0.84,0.04549499274322388,1
0.85,0.04735174175835393,1
0.86,0.050279910507352706,1
0.87,0.05233194236154525,1
0.88,0.05556808009391171,1
0.89,0.05783593358208279,1
0.9,0.06265308598107648,1
0.91,0.06652746951134555,1
0.92,0.07206853956082841,1
0.93,0.07807112509434813,1
0.9400000000000001,0.08289893966275547,1
0.9500000000000001,0.08802529986475986,1
0.96,0.09346866736538112,1
0.97,0.09924864547445637,1
0.98,0.10329919727425053,1
0.99,0.10751506085038566,1
1.0,0.11416364925575845,1
0.0,0.00751982049026378,2
0.01,0.00751982049026378,2
0.02,0.00751982049026378,2
0.03,0.00751982049026378,2
0.04,0.00751982049026378,2
0.05,0.00751982049026378,2
0.06,0.00751982049026378,2
0.07,0.007671736055723654,2
0.08,0.007671736055723654,2
0.09,0.007671736055723654,2
0.1,0.007671736055723654,2
0.11,0.007671736055723654,2
0.12,0.007826720622505952,2
0.13,0.007826720622505952,2
0.14,0.007826720622505952,2
0.15,0.007826720622505952,2
0.16,0.007826720622505952,2
0.17,0.007826720622505952,2
0.18,0.008146146012670464,2
0.19,0.008146146012670464,2
0.2,0.008146146012670464,2
0.21,0.008146146012670464,2
0.22,0.008146146012670464,2
0.23,0.008146146012670464,2
0.24,0.008146146012670464,2
0.25,0.008146146012670464,2
0.26,0.008649892850554713,2
0.27,0.008649892850554713,2
0.28,0.008649892850554713,2
0.29,0.008649892850554713,2
0.3,0.008649892850554713,2
0.31,0.008649892850554713,2
0.32,0.00882463816066693,2
0.33,0.00882463816066693,2
0.34,0.009184790723085742,2
0.35000000000000003,0.009184790723085742,2
0.36,0.009184790723085742,2
0.37,0.009184790723085742,2
0.38,0.009370342050824848,2
0.39,0.009370342050824848,2
0.4,0.009370342050824848,2
0.41000000000000003,0.009370342050824848,2
0.42,0.009559641890235452,2
0.43,0.009559641890235452,2
0.44,0.009559641890235452,2
0.45,0.009559641890235452,2
0.46,0.009559641890235452,2
0.47000000000000003,0.009559641890235452,2
0.48,0.009559641890235452,2
0.49,0.009559641890235452,2
0.5,0.009559641890235452,2
0.51,0.009559641890235452,2
0.52,0.009559641890235452,2
0.53,0.009559641890235452,2
0.54,0.009949791543953868,2
0.55,0.009949791543953868,2
0.56,0.009949791543953868,2
0.5700000000000001,0.009949791543953868,2
0.58,0.010355864048553556,2
0.59,0.010355864048553556,2
0.6,0.010355864048553556,2
0.61,0.010355864048553556,2
0.62,0.010355864048553556,2
0.63,0.010355864048553556,2
0.64,0.010355864048553556,2
0.65,0.010355864048553556,2
0.66,0.010355864048553556,2
0.67,0.023048013932348215,2
0.68,0.023988653211293134,2
0.6900000000000001,0.024473272468086938,2
0.7000000000000001,0.024967682012896775,2
0.71,0.025472079629318932,2
0.72,0.025986667096577903,2
0.73,0.026511650270246143,2
0.74,0.026511650270246143,2
0.75,0.027593648036606563,2
0.76,0.02815109547168953,2
0.77,0.028719804471117598,2
0.78,0.02930000254124119,2
0.79,0.02989192178449859,2
0.8,0.030495798992266235,2
0.81,0.031111875739584745,2
0.8200000000000001,0.03174039848179858,2
0.8300000000000001,0.03238161865314803,2
0.84,0.03238161865314803,2
0.85,0.033035792767353044,2
0.86,0.03370318252022886,2
0.87,0.03507868226597844,2
0.88,0.03578734251377598,2
0.89,0.0365103191302159,2
0.9,0.03800038419011656,2
0.91,0.038768068719209826,2
0.92,0.040350277421146774,2
0.93,0.041997059480983395,2
0.9400000000000001,0.043711050277064754,2
0.9500000000000001,0.04641408350571326,2
0.96,0.048308342601957044,2
0.97,0.050279910507352706,2
0.98,0.053389153318344144,2
0.99,0.05783593358208279,2
1.0,0.06265308598107648,2
0.0,0.00751982049026378,3
0.01,0.00751982049026378,3
0.02,0.00751982049026378,3
0.03,0.00751982049026378,3
0.04,0.00751982049026378,3
0.05,0.00751982049026378,3
0.06,0.00751982049026378,3
0.07,0.00751982049026378,3
0.08,0.00751982049026378,3
0.09,0.00751982049026378,3
0.1,0.00751982049026378,3
0.11,0.00751982049026378,3
0.12,0.007671736055723654,3
0.13,0.009002913679064242,3
0.14,0.009002913679064242,3
0.15,0.009002913679064242,3
0.16,0.009002913679064242,3
0.17,0.009002913679064242,3
0.18,0.009002913679064242,3
0.19,0.009184790723085742,3
0.2,0.009184790723085742,3
0.21,0.009184790723085742,3
0.22,0.009184790723085742,3
0.23,0.009184790723085742,3
0.24,0.009184790723085742,3
0.25,0.009184790723085742,3
0.26,0.009184790723085742,3
0.27,0.009184790723085742,3
0.28,0.009184790723085742,3
0.29,0.009184790723085742,3
0.3,0.009184790723085742,3
0.31,0.009184790723085742,3
0.32,0.009184790723085742,3
0.33,0.009184790723085742,3
0.34,0.009370342050824848,3
0.35000000000000003,0.009370342050824848,3
0.36,0.009370342050824848,3
0.37,0.009370342050824848,3
0.38,0.009370342050824848,3
0.39,0.009370342050824848,3
0.4,0.009752765968826068,3
0.41000000000000003,0.009752765968826068,3
0.42,0.009752765968826068,3
0.43,0.009752765968826068,3
0.44,0.009752765968826068,3
0.45,0.009949791543953868,3
0.46,0.010150797433730712,3
0.47000000000000003,0.022591617616856168,3
0.48,0.024967682012896775,3
0.49,0.025472079629318932,3
0.5,0.025986667096577903,3
0.51,0.026511650270246143,3
0.52,0.027047239164594554,3
0.53,0.027593648036606563,3
0.54,0.027593648036606563,3
0.55,0.02815109547168953,3
0.56,0.028719804471117598,3
0.5700000000000001,0.02930000254124119,3
0.58,0.02989192178449859,3
0.59,0.030495798992266235,3
0.6,0.030495798992266235,3
0.61,0.031111875739584745,3
0.62,0.03174039848179858,3
0.63,0.03238161865314803,3
0.64,0.03238161865314803,3
0.65,0.033035792767353044,3
0.66,0.03370318252022886,3
0.67,0.0343840548943749,3
0.68,0.0343840548943749,3
0.6900000000000001,0.03507868226597844,3
0.7000000000000001,0.03578734251377598,3
0.71,0.0365103191302159,3
0.72,0.0365103191302159,3
0.73,0.037247901334866725,3
0.74,0.03800038419011656,3
0.75,0.038768068719209826,3
0.76,0.039551262026668615,3
0.77,0.040350277421146774,3
0.78,0.0411654345407659,3
0.79,0.041997059480983395,3
0.8,0.043711050277064754,3
0.81,0.04549499274322388,3
0.8200000000000001,0.04641408350571326,3
0.8300000000000001,0.048308342601957044,3
0.84,0.0492842687151279,3
0.85,0.051295666275178016,3
0.86,0.05233194236154525,3
0.87,0.054467722072250084,3
0.88,0.05669066757055639,3
0.89,0.05900433628071072,3
0.9,0.06019634307426044,3
0.91,0.06265308598107648,3
0.92,0.06521009387745753,3
0.93,0.06652746951134555,3
0.9400000000000001,0.06924259937610815,3
0.9500000000000001,0.07064143976754468,3
0.96,0.07352446965296637,3
0.97,0.07500981247423841,3
0.98,0.07964831954069858,3
0.99,0.08289893966275547,3
1.0,0.08628222461991313,3
0.0,0.007671736055723654,4
0.01,0.007671736055723654,4
0.02,0.007671736055723654,4
0.03,0.007671736055723654,4
0.04,0.007671736055723654,4
0.05,0.007671736055723654,4
0.06,0.007671736055723654,4
0.07,0.007826720622505952,4
0.08,0.007826720622505952,4
0.09,0.007826720622505952,4
0.1,0.007826720622505952,4
0.11,0.007826720622505952,4
0.12,0.007984836190637385,4
0.13,0.007984836190637385,4
0.14,0.007984836190637385,4
0.15,0.007984836190637385,4
0.16,0.007984836190637385,4
0.17,0.007984836190637385,4
0.18,0.007984836190637385,4
0.19,0.007984836190637385,4
0.2,0.007984836190637385,4
0.21,0.007984836190637385,4
0.22,0.007984836190637385,4
0.23,0.007984836190637385,4
0.24,0.007984836190637385,4
0.25,0.007984836190637385,4
0.26,0.008146146012670464,4
0.27,0.008146146012670464,4
0.28,0.008146146012670464,4
0.29,0.008146146012670464,4
0.3,0.008146146012670464,4
0.31,0.008146146012670464,4
0.32,0.008146146012670464,4
0.33,0.008146146012670464,4
0.34,0.008146146012670464,4
0.35000000000000003,0.008146146012670464,4
0.36,0.008146146012670464,4
0.37,0.008146146012670464,4
0.38,0.008146146012670464,4
0.39,0.008146146012670464,4
0.4,0.008146146012670464,4
0.41000000000000003,0.008146146012670464,4
0.42,0.008146146012670464,4
0.43,0.008146146012670464,4
0.44,0.008146146012670464,4
0.45,0.008146146012670464,4
0.46,0.008146146012670464,4
0.47000000000000003,0.008146146012670464,4
0.48,0.008146146012670464,4
0.49,0.008146146012670464,4
0.5,0.008146146012670464,4
0.51,0.008146146012670464,4
0.52,0.008146146012670464,4
0.53,0.008146146012670464,4
0.54,0.008146146012670464,4
0.55,0.008310714618987039,4
0.56,0.008310714618987039,4
0.5700000000000001,0.008310714618987039,4
0.58,0.00847860784361304,4
0.59,0.00847860784361304,4
0.6,0.00847860784361304,4
0.61,0.00847860784361304,4
0.62,0.00847860784361304,4
0.63,0.00847860784361304,4
0.64,0.00847860784361304,4
0.65,0.00847860784361304,4
0.66,0.00847860784361304,4
0.67,0.00847860784361304,4
0.68,0.00847860784361304,4
0.6900000000000001,0.00847860784361304,4
0.7000000000000001,0.00847860784361304,4
0.71,0.00847860784361304,4
0.72,0.00847860784361304,4
0.73,0.00847860784361304,4
0.74,0.00847860784361304,4
0.75,0.00847860784361304,4
0.76,0.00847860784361304,4
0.77,0.00847860784361304,4
0.78,0.02214425885216595,4
0.79,0.02351363037542594,4
0.8,0.023988653211293134,4
0.81,0.023988653211293134,4
0.8200000000000001,0.024473272468086938,4
0.8300000000000001,0.024967682012896775,4
0.84,0.025472079629318932,4
0.85,0.025986667096577903,4
0.86,0.026511650270246143,4
0.87,0.026511650270246143,4
0.88,0.027047239164594554,4
0.89,0.02815109547168953,4
0.9,0.02815109547168953,4
0.91,0.028719804471117598,4
0.92,0.02930000254124119,4
0.93,0.02989192178449859,4
0.9400000000000001,0.031111875739584745,4
0.9500000000000001,0.03174039848179858,4
0.96,0.033035792767353044,4
0.97,0.03370318252022886,4
0.98,0.03578734251377598,4
0.99,0.038768068719209826,4
1.0,0.043711050277064754,4
0.0,0.00751982049026378,5
0.01,0.00751982049026378,5
0.02,0.00751982049026378,5
0.03,0.00751982049026378,5
0.04,0.00751982049026378,5
0.05,0.00751982049026378,5
0.06,0.00751982049026378,5
0.07,0.00751982049026378,5
0.08,0.00751982049026378,5
0.09,0.00751982049026378,5
0.1,0.00751982049026378,5
0.11,0.00751982049026378,5
0.12,0.00751982049026378,5
0.13,0.00751982049026378,5
0.14,0.00751982049026378,5
0.15,0.00751982049026378,5
0.16,0.00751982049026378,5
0.17,0.00751982049026378,5
0.18,0.00751982049026378,5
0.19,0.00751982049026378,5
0.2,0.00751982049026378,5
0.21,0.00751982049026378,5
0.22,0.00751982049026378,5
0.23,0.00751982049026378,5
0.24,0.00751982049026378,5
0.25,0.00751982049026378,5
0.26,0.00751982049026378,5
0.27,0.007671736055723654,5
0.28,0.007671736055723654,5
0.29,0.007671736055723654,5
0.3,0.007671736055723654,5
0.31,0.007671736055723654,5
0.32,0.007671736055723654,5
0.33,0.007671736055723654,5
0.34,0.007671736055723654,5
0.35000000000000003,0.007671736055723654,5
0.36,0.007671736055723654,5
0.37,0.007671736055723654,5
0.38,0.007671736055723654,5
0.39,0.007671736055723654,5
0.4,0.007671736055723654,5
0.41000000000000003,0.007671736055723654,5
0.42,0.007671736055723654,5
0.43,0.007826720622505952,5
0.44,0.007826720622505952,5
0.45,0.007826720622505952,5
0.46,0.007826720622505952,5
0.47000000000000003,0.007826720622505952,5
0.48,0.008146146012670464,5
0.49,0.008649892850554713,5
0.5,0.008649892850554713,5
0.51,0.008649892850554713,5
0.52,0.008649892850554713,5
0.53,0.00882463816066693,5
0.54,0.00882463816066693,5
0.55,0.00882463816066693,5
0.56,0.00882463816066693,5
0.5700000000000001,0.00882463816066693,5
0.58,0.009370342050824848,5
0.59,0.009370342050824848,5
0.6,0.009370342050824848,5
0.61,0.009370342050824848,5
0.62,0.009370342050824848,5
0.63,0.009370342050824848,5
0.64,0.009370342050824848,5
0.65,0.009370342050824848,5
0.66,0.009370342050824848,5
0.67,0.009370342050824848,5
0.68,0.009370342050824848,5
0.6900000000000001,0.009370342050824848,5
0.7000000000000001,0.009370342050824848,5
0.71,0.009370342050824848,5
0.72,0.009370342050824848,5
0.73,0.009370342050824848,5
0.74,0.009370342050824848,5
0.75,0.009370342050824848,5
0.76,0.009370342050824848,5
0.77,0.022591617616856168,5
0.78,0.02351363037542594,5
0.79,0.024473272468086938,5
0.8,0.024967682012896775,5
0.81,0.025472079629318932,5
0.8200000000000001,0.025986667096577903,5
0.8300000000000001,0.026511650270246143,5
0.84,0.027047239164594554,5
0.85,0.027593648036606563,5
0.86,0.02815109547168953,5
0.87,0.028719804471117598,5
0.88,0.02930000254124119,5
0.89,0.02989192178449859,5
0.9,0.030495798992266235,5
0.91,0.031111875739584745,5
0.92,0.03174039848179858,5
0.93,0.03238161865314803,5
0.9400000000000001,0.03370318252022886,5
0.9500000000000001,0.03507868226597844,5
0.96,0.03578734251377598,5
0.97,0.037247901334866725,5
0.98,0.038768068719209826,5
0.99,0.0411654345407659,5
1.0,0.04735174175835393,5
0.0,0.007984836190637385,6
0.01,0.007984836190637385,6
0.02,0.007984836190637385,6
0.03,0.007984836190637385,6
0.04,0.007984836190637385,6
0.05,0.007984836190637385,6
0.06,0.007984836190637385,6
0.07,0.007984836190637385,6
0.08,0.007984836190637385,6
0.09,0.008146146012670464,6
0.1,0.008146146012670464,6
0.11,0.008146146012670464,6
0.12,0.008146146012670464,6
0.13,0.008146146012670464,6
0.14,0.008146146012670464,6
0.15,0.008146146012670464,6
0.16,0.008146146012670464,6
0.17,0.008146146012670464,6
0.18,0.008146146012670464,6
0.19,0.008146146012670464,6
0.2,0.008146146012670464,6
0.21,0.008146146012670464,6
0.22,0.008146146012670464,6
0.23,0.008146146012670464,6
0.24,0.008146146012670464,6
0.25,0.00847860784361304,6
0.26,0.00847860784361304,6
0.27,0.00847860784361304,6
0.28,0.00847860784361304,6
0.29,0.00847860784361304,6
0.3,0.00847860784361304,6
0.31,0.00847860784361304,6
0.32,0.00847860784361304,6
0.33,0.00847860784361304,6
0.34,0.00847860784361304,6
0.35000000000000003,0.00847860784361304,6
0.36,0.00847860784361304,6
0.37,0.00847860784361304,6
0.38,0.008649892850554713,6
0.39,0.008649892850554713,6
0.4,0.008649892850554713,6
0.41000000000000003,0.008649892850554713,6
0.42,0.008649892850554713,6
0.43,0.008649892850554713,6
0.44,0.008649892850554713,6
0.45,0.008649892850554713,6
0.46,0.008649892850554713,6
0.47000000000000003,0.008649892850554713,6
0.48,0.008649892850554713,6
0.49,0.008649892850554713,6
0.5,0.008649892850554713,6
0.51,0.008649892850554713,6
0.52,0.008649892850554713,6
0.53,0.008649892850554713,6
0.54,0.008649892850554713,6
0.55,0.008649892850554713,6
0.56,0.008649892850554713,6
0.5700000000000001,0.008649892850554713,6
0.58,0.008649892850554713,6
0.59,0.008649892850554713,6
0.6,0.009002913679064242,6
0.61,0.009002913679064242,6
0.62,0.009002913679064242,6
0.63,0.009184790723085742,6
0.64,0.009184790723085742,6
0.65,0.009184790723085742,6
0.66,0.009184790723085742,6
0.67,0.009184790723085742,6
0.68,0.009184790723085742,6
0.6900000000000001,0.009370342050824848,6
0.7000000000000001,0.009370342050824848,6
0.71,0.009559641890235452,6
0.72,0.009559641890235452,6
0.73,0.021275941673373044,6
0.74,0.02351363037542594,6
0.75,0.023988653211293134,6
0.76,0.024473272468086938,6
0.77,0.024967682012896775,6
0.78,0.025472079629318932,6
0.79,0.025986667096577903,6
0.8,0.026511650270246143,6
0.81,0.027047239164594554,6
0.8200000000000001,0.027593648036606563,6
0.8300000000000001,0.02815109547168953,6
0.84,0.028719804471117598,6
0.85,0.02930000254124119,6
0.86,0.02989192178449859,6
0.87,0.030495798992266235,6
0.88,0.031111875739584745,6
0.89,0.03174039848179858,6
0.9,0.03238161865314803,6
0.91,0.033035792767353044,6
0.92,0.0343840548943749,6
0.93,0.0343840548943749,6
0.9400000000000001,0.03578734251377598,6
0.9500000000000001,0.0365103191302159,6
0.96,0.037247901334866725,6
0.97,0.038768068719209826,6
0.98,0.0411654345407659,6
0.99,0.044594101797813514,6
1.0,0.050279910507352706,6
0.0,0.008146146012670464,7
0.01,0.008146146012670464,7
0.02,0.008310714618987039,7
0.03,0.008310714618987039,7
0.04,0.008310714618987039,7
0.05,0.008310714618987039,7
0.06,0.008310714618987039,7
0.07,0.008310714618987039,7
0.08,0.008310714618987039,7
0.09,0.008310714618987039,7
0.1,0.008310714618987039,7
0.11,0.008310714618987039,7
0.12,0.008310714618987039,7
0.13,0.00847860784361304,7
0.14,0.00847860784361304,7
0.15,0.00847860784361304,7
0.16,0.009184790723085742,7
0.17,0.009184790723085742,7
0.18,0.009370342050824848,7
0.19,0.009370342050824848,7
0.2,0.009370342050824848,7
0.21,0.009370342050824848,7
0.22,0.009370342050824848,7
0.23,0.009370342050824848,7
0.24,0.009370342050824848,7
0.25,0.009370342050824848,7
0.26,0.009370342050824848,7
0.27,0.009370342050824848,7
0.28,0.009370342050824848,7
0.29,0.009370342050824848,7
0.3,0.009370342050824848,7
0.31,0.009370342050824848,7
0.32,0.009370342050824848,7
0.33,0.009370342050824848,7
0.34,0.009370342050824848,7
0.35000000000000003,0.009370342050824848,7
0.36,0.009370342050824848,7
0.37,0.009370342050824848,7
0.38,0.009370342050824848,7
0.39,0.009370342050824848,7
0.4,0.009370342050824848,7
0.41000000000000003,0.009370342050824848,7
0.42,0.009370342050824848,7
0.43,0.009752765968826068,7
0.44,0.009752765968826068,7
0.45,0.009949791543953868,7
0.46,0.009949791543953868,7
0.47000000000000003,0.009949791543953868,7
0.48,0.010150797433730712,7
0.49,0.010150797433730712,7
0.5,0.020854635897662687,7
0.51,0.023988653211293134,7
0.52,0.024473272468086938,7
0.53,0.024967682012896775,7
0.54,0.025472079629318932,7
0.55,0.026511650270246143,7
0.56,0.027047239164594554,7
0.5700000000000001,0.027593648036606563,7
0.58,0.02815109547168953,7
0.59,0.028719804471117598,7
0.6,0.02930000254124119,7
0.61,0.02989192178449859,7
0.62,0.030495798992266235,7
0.63,0.030495798992266235,7
0.64,0.031111875739584745,7
0.65,0.03174039848179858,7
0.66,0.03238161865314803,7
0.67,0.033035792767353044,7
0.68,0.03370318252022886,7
0.6900000000000001,0.0343840548943749,7
0.7000000000000001,0.03507868226597844,7
0.71,0.03578734251377598,7
0.72,0.0365103191302159,7
0.73,0.03800038419011656,7
0.74,0.038768068719209826,7
0.75,0.039551262026668615,7
0.76,0.040350277421146774,7
0.77,0.0411654345407659,7
0.78,0.041997059480983395,7
0.79,0.04284548492504366,7
0.8,0.043711050277064754,7
0.81,0.04549499274322388,7
0.8200000000000001,0.04735174175835393,7
0.8300000000000001,0.0492842687151279,7
0.84,0.050279910507352706,7
0.85,0.05233194236154525,7
0.86,0.054467722072250084,7
0.87,0.05556808009391171,7
0.88,0.05783593358208279,7
0.89,0.06019634307426044,7
0.9,0.06265308598107648,7
0.91,0.06521009387745753,7
0.92,0.06787145879440303,7
0.93,0.07064143976754468,7
0.9400000000000001,0.07352446965296637,7
0.9500000000000001,0.07500981247423841,7
0.96,0.07807112509434813,7
0.97,0.08125737650111674,7
0.98,0.08289893966275547,7
0.99,0.08628222461991313,7
1.0,0.09161780266507658,7
