cdf,request_e2e_time,replica
0.39,20.42945074065333,3
0.4,20.477226851917532,3
0.41000000000000003,20.493449578722053,3
0.42,20.50967230552658,3
0.43,20.5258950323311,3
0.44,20.54211775913562,3
0.45,20.558340485940146,3
0.46,20.574563212744668,3
0.47000000000000003,20.599717037083387,3
0.48,20.642733056490492,3
0.49,20.6857490758976,3
0.5,20.72876509530471,3
0.51,20.771781114711818,3
0.52,20.814797134118926,3
0.53,20.85781315352603,3
0.54,20.937929130387154,3
0.55,21.03659508597528,3
0.56,21.135261041563403,3
0.5700000000000001,21.23392699715153,3
0.58,21.332592952739656,3
0.59,21.431258908327784,3
0.6,21.52992486391591,3
0.61,21.576082658147914,3
0.62,21.62224045237992,3
0.63,21.668398246611925,3
0.64,21.71455604084393,3
0.65,21.760713835075936,3
0.66,21.806871629307942,3
0.67,21.86683209956747,3
0.68,21.95439792188205,3
0.6900000000000001,22.041963744196632,3
0.7000000000000001,22.12952956651121,3
0.71,22.21709538882579,3
0.72,22.30466121114037,3
0.73,22.39222703345495,3
0.74,22.502399898807717,3
0.75,22.62387628567958,3
0.76,22.745352672551437,3
0.77,22.8668290594233,3
0.78,22.988305446295158,3
0.79,23.10978183316702,3
0.8,23.231258220038878,3
0.81,23.32786910443256,3
0.8200000000000001,23.424479988826235,3
0.8300000000000001,23.521090873219915,3
0.84,23.617701757613595,3
0.85,23.714312642007275,3
0.86,23.810923526400956,3
0.87,23.92549710964434,3
0.88,24.07599609058713,3
0.89,24.226495071529918,3
0.9,24.37699405247271,3
0.91,24.527493033415503,3
0.92,24.677992014358292,3
0.93,24.828490995301085,3
0.9400000000000001,25.213092759421777,3
0.9500000000000001,25.714745915131427,3
0.96,26.21639907084107,3
0.97,26.718052226550718,3
0.98,27.21970538226037,3
0.99,27.721358537970016,3
1.0,28.223011693679666,3
0.0,0.36220118707574134,4
0.01,0.371379967325236,4
0.02,0.3805587475747306,4
0.03,0.3897375278242253,4
0.04,0.39891630807371997,4
0.05,0.4080950883232146,4
0.06,0.41727386857270926,4
0.07,0.42738144052414384,4
0.08,0.43934659587945823,4
0.09,0.45131175123477263,4
0.1,0.463276906590087,4
0.11,0.4752420619454014,4
0.12,0.4872072173007158,4
0.13,0.4991723726560302,4
0.14,0.5438482741359947,4
0.15,0.6048795486782841,4
0.16,0.6659108232205735,4
0.17,0.7269420977628631,4
0.18,0.7879733723051523,4
0.19,0.8490046468474419,4
0.2,0.9100359213897313,4
0.21,0.9568399086118913,4
0.22,1.0036438958340512,4
0.23,1.0504478830562112,4
0.24,1.0972518702783711,4
0.25,1.144055857500531,4
0.26,1.190859844722691,4
0.27,1.3070694403563161,4
0.28,1.5620902528128666,4
0.29,1.8171110652694171,4
0.3,2.0721318777259694,4
0.31,2.3271526901825217,4
0.32,2.582173502639072,4
0.33,2.8371943150956245,4
0.34,2.967445956679079,4
0.35000000000000003,3.035313012825985,4
0.36,3.1031800689728914,4
0.37,3.1710471251197982,4
0.38,3.238914181266705,4
0.39,3.3067812374136114,4
0.4,3.3746482935605178,4
0.41000000000000003,3.384269027301697,4
0.42,3.393889761042876,4
0.43,3.4035104947840553,4
0.44,3.413131228525234,4
0.45,3.4227519622664135,4
0.46,3.432372696007593,4
0.47000000000000003,3.484883490353299,4
0.48,3.623174405908059,4
0.49,3.7614653214628193,4
0.5,3.8997562370175802,4
0.51,4.038047152572341,4
0.52,4.176338068127102,4
0.53,4.314628983681862,4
0.54,4.463153923692712,4
0.55,4.616795875931604,4
0.56,4.770437828170498,4
0.5700000000000001,4.924079780409391,4
0.58,5.077721732648283,4
0.59,5.231363684887177,4
0.6,5.385005637126071,4
0.61,5.591303248645037,4
0.62,5.797600860164003,4
0.63,6.003898471682968,4
0.64,6.210196083201934,4
0.65,6.4164936947209,4
0.66,6.622791306239868,4
0.67,6.767390143739124,4
0.68,6.788591433198966,4
0.6900000000000001,6.809792722658807,4
0.7000000000000001,6.830994012118649,4
0.71,6.85219530157849,4
0.72,6.873396591038332,4
0.73,6.894597880498173,4
0.74,6.956629258618274,4
0.75,7.039075681068505,4
0.76,7.121522103518736,4
0.77,7.203968525968968,4
0.78,7.286414948419199,4
0.79,7.36886137086943,4
0.8,7.4513077933196605,4
0.81,7.484071703565874,4
0.8200000000000001,7.516835613812087,4
0.8300000000000001,7.5495995240583005,4
0.84,7.582363434304514,4
0.85,7.615127344550727,4
0.86,7.64789125479694,4
0.87,7.6937615070100644,4
0.88,7.765844443157009,4
0.89,7.837927379303954,4
0.9,7.9100103154509,4
0.91,7.9820932515978456,4
0.92,8.05417618774479,4
0.93,8.126259123891735,4
0.9400000000000001,8.169164881845346,4
0.9500000000000001,8.197482050702288,4
0.96,8.22579921955923,4
0.97,8.254116388416172,4
0.98,8.282433557273116,4
0.99,8.310750726130058,4
1.0,8.339067894987,4
0.0,1.6022369226286817,5
0.01,1.8724545478481804,5
0.02,2.1426721730676794,5
0.03,2.412889798287178,5
0.04,2.683107423506677,5
0.05,2.9533250487261755,5
0.06,3.2235426739456745,5
0.07,3.4505931278530655,5
0.08,3.5913092391362413,5
0.09,3.732025350419417,5
0.1,3.872741461702593,5
0.11,4.013457572985769,5
0.12,4.154173684268945,5
0.13,4.2948897955521215,5
0.14,4.3468114261726125,5
0.15,4.354335816461763,5
0.16,4.361860206750913,5
0.17,4.369384597040063,5
0.18,4.376908987329213,5
0.19,4.384433377618363,5
0.2,4.391957767907513,5
0.21,4.503039715214305,5
0.22,4.614121662521096,5
0.23,4.725203609827887,5
0.24,4.836285557134678,5
0.25,4.94736750444147,5
0.26,5.058449451748261,5
0.27,5.1639806328585065,5
0.28,5.2584102815756575,5
0.29,5.352839930292808,5
0.3,5.4472695790099595,5
0.31,5.541699227727111,5
0.32,5.636128876444261,5
0.33,5.730558525161413,5
0.34,5.846951047227351,5
0.35000000000000003,5.97432500596768,5
0.36,6.10169896470801,5
0.37,6.22907292344834,5
0.38,6.356446882188671,5
0.39,6.483820840929002,5
0.4,6.611194799669331,5
0.41000000000000003,6.844462897278026,5
0.42,7.077730994886722,5
0.43,7.310999092495418,5
0.44,7.5442671901041125,5
0.45,7.7775352877128086,5
0.46,8.010803385321505,5
0.47000000000000003,8.178519643178445,5
0.48,8.215132221531878,5
0.49,8.25174479988531,5
0.5,8.288357378238743,5
0.51,8.324969956592174,5
0.52,8.361582534945606,5
0.53,8.398195113299039,5
0.54,8.42662108069958,5
0.55,8.450953742623673,5
0.56,8.475286404547766,5
0.5700000000000001,8.49961906647186,5
0.58,8.523951728395954,5
0.59,8.548284390320049,5
0.6,8.572617052244142,5
0.61,8.573086348099723,5
0.62,8.573555643955304,5
0.63,8.574024939810887,5
0.64,8.574494235666467,5
0.65,8.574963531522048,5
0.66,8.575432827377629,5
0.67,8.612062096298212,5
0.68,8.721011311348795,5
0.6900000000000001,8.829960526399377,5
0.7000000000000001,8.938909741449962,5
0.71,9.047858956500544,5
0.72,9.156808171551129,5
0.73,9.265757386601711,5
0.74,9.303672347283534,5
0.75,9.306070180780978,5
0.76,9.30846801427842,5
0.77,9.310865847775862,5
0.78,9.313263681273304,5
0.79,9.315661514770746,5
0.8,9.318059348268187,5
0.81,9.384029721672881,5
0.8200000000000001,9.450000095077575,5
0.8300000000000001,9.51597046848227,5
0.84,9.581940841886963,5
0.85,9.647911215291657,5
0.86,9.713881588696353,5
0.87,9.861832398129948,5
0.88,10.173744079621343,5
0.89,10.48565576111274,5
0.9,10.797567442604139,5
0.91,11.109479124095538,5
0.92,11.421390805586935,5
0.93,11.733302487078333,5
0.9400000000000001,11.85175166983211,5
0.9500000000000001,11.87346960321708,5
0.96,11.89518753660205,5
0.97,11.91690546998702,5
0.98,11.93862340337199,5
0.99,11.96034133675696,5
1.0,11.98205927014193,5
0.0,0.8279328278665301,6
0.01,1.1004279451316645,6
0.02,1.372923062396799,6
0.03,1.6454181796619332,6
0.04,1.9179132969270678,6
0.05,2.190408414192202,6
0.06,2.462903531457336,6
0.07,2.69994295364706,6
0.08,2.866070985685962,6
0.09,3.0321990177248637,6
0.1,3.1983270497637655,6
0.11,3.3644550818026673,6
0.12,3.530583113841569,6
0.13,3.696711145880471,6
0.14,3.8145871086609744,6
0.15,3.9083370368122785,6
0.16,4.002086964963583,6
0.17,4.095836893114887,6
0.18,4.189586821266191,6
0.19,4.283336749417495,6
0.2,4.3770866775687995,6
0.21,4.502746862156865,6
0.22,4.628407046744931,6
0.23,4.754067231332997,6
0.24,4.879727415921062,6
0.25,5.0053876005091285,6
0.26,5.131047785097195,6
0.27,5.236653004960917,6
0.28,5.302148295375952,6
0.29,5.3676435857909865,6
0.3,5.433138876206022,6
0.31,5.498634166621057,6
0.32,5.564129457036092,6
0.33,5.629624747451127,6
0.34,5.760075534537393,6
0.35000000000000003,5.923004069959272,6
0.36,6.085932605381151,6
0.37,6.248861140803031,6
0.38,6.4117896762249105,6
0.39,6.574718211646791,6
0.4,6.73764674706867,6
0.41000000000000003,6.8747400537320615,6
0.42,7.011833360395454,6
0.43,7.148926667058847,6
0.44,7.286019973722238,6
0.45,7.423113280385632,6
0.46,7.5602065870490245,6
0.47000000000000003,7.676738523897316,6
0.48,7.752147721115407,6
