cdf,prefill_e2e_time_normalized
0.0,2.889329882685135e-05
0.01,3.384836479917753e-05
0.02,3.609481284010674e-05
0.03,3.666896333939738e-05
0.04,3.7603552847191406e-05
0.05,3.9991646187998364e-05
0.06,4.222391628040646e-05
0.07,4.372705510522492e-05
0.08,4.463622862055293e-05
0.09,4.5049507743487834e-05
0.1,4.5243845160558516e-05
0.11,4.555473038605971e-05
0.12,4.730529864767392e-05
0.13,4.7694835668338566e-05
0.14,4.78648944101947e-05
0.15,4.823536324328658e-05
0.16,4.893842078957055e-05
0.17,5.028273390629479e-05
0.18,5.0863354159711903e-05
0.19,5.1017305095240565e-05
0.2,5.120550920201042e-05
0.21,5.182196725591554e-05
0.22,5.3431892631321246e-05
0.23,5.446696419391299e-05
0.24,5.555084693242855e-05
0.25,5.58596619777431e-05
0.26,5.681273722294431e-05
0.27,5.896798013249331e-05
0.28,5.917928784954464e-05
0.29,5.975484165019656e-05
0.3,6.011213624999196e-05
0.31,6.041192408774506e-05
0.32,6.096867024243803e-05
0.33,6.132509112885725e-05
0.34,6.172181666366702e-05
0.35000000000000003,6.380116610586025e-05
0.36,6.58297561060572e-05
0.37,6.742786034987983e-05
0.38,7.261525917876643e-05
0.39,7.846904778759282e-05
0.4,8.08832354285966e-05
0.41000000000000003,8.650132450498482e-05
0.42,8.830986819695358e-05
0.43,9.028929235002531e-05
0.44,9.204325924932346e-05
0.45,9.35900680113038e-05
0.46,9.607923959141246e-05
0.47000000000000003,0.00010591887792105231
0.48,0.00010937007043327569
0.49,0.00011078145881416294
0.5,0.00011392197778792166
0.51,0.00012692478667594874
0.52,0.0001365516140941835
0.53,0.0001378036675999683
0.54,0.00013878417613625085
0.55,0.00014347135490797543
0.56,0.00014702704586584922
0.5700000000000001,0.00015253804382957378
0.58,0.00016239625688928798
0.59,0.0001675932306755207
0.6,0.00016943179115429935
0.61,0.00017214908874340498
0.62,0.00017373243009951328
0.63,0.0002057902122462555
0.64,0.00021234611580516236
0.65,0.0002165833693862538
0.66,0.0002313441952136522
0.67,0.00024179965113867893
0.68,0.00025261191289082876
0.6900000000000001,0.00026722373131920227
0.7000000000000001,0.00029902832601755037
0.71,0.00030528301626359567
0.72,0.0003215083222520416
0.73,0.0003502736096574276
0.74,0.00036720304702949334
0.75,0.00041817151526432855
0.76,0.000428118969852151
0.77,0.0004360453443520006
0.78,0.0004909558002565936
0.79,0.0005343492744061439
0.8,0.0005658873343391556
0.81,0.0006139968155250501
0.8200000000000001,0.0006775654971905552
0.8300000000000001,0.0007570238014093966
0.84,0.0007637230797814911
0.85,0.0007699371990083308
0.86,0.0008045575285468824
0.87,0.00085096977128505
0.88,0.0009545027019366044
0.89,0.0010900610767211592
0.9,0.0011474867076561677
0.91,0.0012594634976682234
0.92,0.0014002355654538618
0.93,0.0020008096209100314
0.9400000000000001,0.0027985105756885907
0.9500000000000001,0.0033931511280927288
0.96,0.004780440944434306
0.97,0.005158362162690283
0.98,0.006094242529544227
0.99,0.010492326881474426
1.0,0.014279777219839963
