cdf,prefill_e2e_time
0.0,0.041230737425916875
0.01,0.05026532859994507
0.02,0.06195526169433778
0.03,0.0708769521843951
0.04,0.07409013841308702
0.05,0.09167550918873073
0.06,0.11097439832854526
0.07,0.17745412247469783
0.08,0.20248284516136117
0.09,0.2516939715312433
0.1,0.26597888729408686
0.11,0.295017467706789
0.12,0.30313142376924257
0.13,0.32349098291599565
0.14,0.34354242152202424
0.15,0.3481271167475173
0.16,0.3741259727969838
0.17,0.38205988062521157
0.18,0.41826063381298656
0.19,0.4605219585365219
0.2,0.4767431013262009
0.21,0.5048283165645839
0.22,0.536262325964479
0.23,0.5585969990521125
0.24,0.5816549513748835
0.25,0.6213751536674288
0.26,0.6360105087872779
0.27,0.7341821260388367
0.28,0.7632427109879956
0.29,0.7755432702920062
0.3,0.7970640978483191
0.31,0.8228525187191403
0.32,0.8592025534215784
0.33,0.9298782032220375
0.34,0.974646138509273
0.35000000000000003,1.0385427337246085
0.36,1.0601375980497887
0.37,1.0735362761717893
0.38,1.2156326486680302
0.39,1.2401170843623792
0.4,1.2607783518058684
0.41000000000000003,1.2972121206265392
0.42,1.3468062085186414
0.43,1.4211791058205423
0.44,1.5282615165982034
0.45,1.5610994590960388
0.46,1.6335181511130294
0.47000000000000003,1.7135560376171524
0.48,1.725648586902625
0.49,1.7321044377045496
0.5,1.7514016133498191
0.51,1.8134125504728555
0.52,1.8497305134834212
0.53,1.9121378077415345
0.54,1.9723329801813323
0.55,2.0433489437405568
0.56,2.0943737253329258
0.5700000000000001,2.164979837061894
0.58,2.215385009659563
0.59,2.3862928268092323
0.6,2.4151609099639213
0.61,2.5942993661055422
0.62,2.7245431911011133
0.63,2.7291567612495804
0.64,2.751783391508818
0.65,2.80829661385685
0.66,2.930818523763669
0.67,3.104631810979398
0.68,3.1771049765042525
0.6900000000000001,3.3182875645726906
0.7000000000000001,3.351328957618549
0.71,3.372575532733934
0.72,3.4838168838464547
0.73,3.541235060150117
0.74,3.7600653678624005
0.75,3.8135286993916724
0.76,3.8766817489590255
0.77,4.013933519000912
0.78,4.174131414999073
0.79,4.24473974700749
0.8,4.922968233553542
0.81,5.750444108979362
0.8200000000000001,7.152015549022171
0.8300000000000001,7.8081356391101835
0.84,8.116211451712681
0.85,8.792199451859904
0.86,8.85578754475447
0.87,9.220413763439028
0.88,9.579320931271884
0.89,9.714728954499643
0.9,10.107564035730213
0.91,10.272076000572133
0.92,10.66559056649698
0.93,10.9735291839163
0.9400000000000001,11.610674990804515
0.9500000000000001,14.069150988596377
0.96,17.67711355229511
0.97,18.6424667726025
0.98,19.38149547421899
0.99,20.256571114349107
1.0,20.564120982798812
