Time (sec),request_completion
5.029384620717485,1
6.8505559948539725,2
7.7756704014993945,3
9.535633783599867,4
10.430987557038007,5
11.601767975075347,6
11.722131920400907,7
12.133332866054797,8
12.691028120618595,9
13.584463343197385,10
13.636964696340163,11
14.076130041199006,12
14.141381574693785,13
16.739092880638882,14
19.346274414077246,15
22.35246126372997,16
22.863700136854312,17
23.67404185099373,18
23.922000937809397,19
24.245856464383888,20
25.039500004781967,21
25.04757803638636,22
25.231863987752906,23
25.67505178450087,24
25.76766546717865,25
25.868336098387495,26
26.292275132082285,27
26.307317695605473,28
26.70662194768953,29
26.758732590780877,30
26.83369449417277,31
27.17466532189833,32
