cdf,request_e2e_time_normalized
0.0,0.0225431701078958
0.01,0.022704484032191767
0.02,0.02286579795648773
0.03,0.023027111880783695
0.04,0.02306569035267512
0.05,0.023068470984281893
0.06,0.023071251615888667
0.07,0.023126530068471544
0.08,0.0232250420206818
0.09,0.02332355397289206
0.1,0.02339895500588974
0.11,0.023425823108541
0.12,0.02345269121119226
0.13,0.023500138278433783
0.14,0.02373965568185107
0.15,0.023979173085268358
0.16,0.02421869048868565
0.17,0.024324747144296683
0.18,0.024411031837269757
0.19,0.02449731653024283
0.2,0.024570072416898684
0.21,0.02463538746008007
0.22,0.024700702503261455
0.23,0.024810830057892613
0.24,0.024983005705300376
0.25,0.02515518135270814
0.26,0.02532491580679117
0.27,0.025484478622021137
0.28,0.025644041437251103
0.29,0.02580360425248107
0.3,0.025855893151659856
0.31,0.025904606253636935
0.32,0.025953319355614013
0.33,0.026016718868745778
0.34,0.026085226698800913
0.35000000000000003,0.026153734528856044
0.36,0.026268013581868085
0.37,0.026425203156402226
0.38,0.026582392730936363
0.39,0.026712823003405224
0.4,0.026777841648603404
0.41000000000000003,0.02684286029380158
0.42,0.026908771682683286
0.43,0.02698762785497616
0.44,0.02706648402726903
0.45,0.0271453401995619
0.46,0.027216630078657492
0.47000000000000003,0.027286464901368993
0.48,0.02735629972408049
0.49,0.027404939992586315
0.5,0.027440194226856972
0.51,0.02747544846112763
0.52,0.02752900066310744
0.53,0.0276115246472934
0.54,0.027694048631479368
0.55,0.027811223907344255
0.56,0.02810858589993956
0.5700000000000001,0.02840594789253486
0.58,0.028703309885130156
0.59,0.029092174239590575
0.6,0.02948734910176583
0.61,0.029882523963941088
0.62,0.030106880095988733
0.63,0.030261355838438725
0.64,0.030415831580888713
0.65,0.030533111217843894
0.66,0.030610715008937948
0.67,0.030688318800032
0.68,0.030755483454826905
0.6900000000000001,0.030792635592761755
0.7000000000000001,0.0308297877306966
0.71,0.03087794334239235
0.72,0.03125620316691506
0.73,0.03163446299143777
0.74,0.03201272281596048
0.75,0.03216682930035884
0.76,0.032267138983127365
0.77,0.03236744866589588
0.78,0.03241549924307708
0.79,0.032425807132889645
0.8,0.03243611502270222
0.81,0.0327383904231128
0.8200000000000001,0.03357151584279248
0.8300000000000001,0.034404641262472176
0.84,0.035206305481847965
0.85,0.035795606599172435
0.86,0.03638490771649691
0.87,0.036974208833821375
0.88,0.03705977401316908
0.89,0.03709136748487642
0.9,0.03712296095658375
0.91,0.03716573527322801
0.92,0.03721383380174698
0.93,0.037261932330265965
0.9400000000000001,0.038927189571364304
0.9500000000000001,0.042556139534880535
0.96,0.04618508949839673
0.97,0.147037318630659
0.98,0.5812265049129042
0.99,1.0154156911951544
1.0,1.4496048774773995
