cdf,prefill_e2e_time
0.0,0.05058845117831545
0.01,0.05662405956871641
0.02,0.06265966795911737
0.03,0.06869527634951833
0.04,0.07776409143857713
0.05,0.08771759181474445
0.06,0.09767109219091179
0.07,0.10347122672400769
0.08,0.10585094232751535
0.09,0.10823065793102302
0.1,0.11189360351901094
0.11,0.11825133207440737
0.12,0.1246090606298038
0.13,0.13058333257663118
0.14,0.13297867617681397
0.15,0.13537401977699676
0.16,0.13776936337717957
0.17,0.14166617022213163
0.18,0.14578541606630874
0.19,0.14990466191048588
0.2,0.15772631270132145
0.21,0.16758428621281915
0.22,0.17744225972431688
0.23,0.18847532608151252
0.24,0.201135444071213
0.25,0.21379556206091355
0.26,0.224883276954522
0.27,0.22941931228108028
0.28,0.23395534760763853
0.29,0.23849138293419675
0.3,0.2617995110774956
0.31,0.2857333756480193
0.32,0.30966724021854297
0.33,0.3224607122358564
0.34,0.331379265104227
0.35000000000000003,0.34029781797259756
0.36,0.3449611579850247
0.37,0.3456352359450048
0.38,0.3463093139049849
0.39,0.3533215386910478
0.4,0.3758270112742022
0.41000000000000003,0.39833248385735653
0.42,0.4211753040022191
0.43,0.4489096637918506
0.44,0.47664402358148217
0.45,0.5043783833711136
0.46,0.5125832168266933
0.47000000000000003,0.5170323721411092
0.48,0.5214815274555251
0.49,0.5258388418435079
0.5,0.5301381514358487
0.51,0.5344374610281896
0.52,0.5376825989289704
0.53,0.5392586316514479
0.54,0.5408346643739255
0.55,0.5438792123517376
0.56,0.5545600396572897
0.5700000000000001,0.5652408669628418
0.58,0.5759216942683938
0.59,0.5900844077050111
0.6,0.6044872512196329
0.61,0.6188900947342548
0.62,0.6597604809899856
0.63,0.7114584983670798
0.64,0.7631565157441734
0.65,0.7998574021805392
0.66,0.8205613489467947
0.67,0.8412652957130502
0.68,0.8574562300898945
0.6900000000000001,0.8606722538471812
0.7000000000000001,0.863888277604468
0.71,0.8672229657646942
0.72,0.874117586013104
0.73,0.8810122062615137
0.74,0.8879068265099236
0.75,0.9118119575610825
0.76,0.9397996112049011
0.77,0.96778726484872
0.78,0.9891478854214656
0.79,1.0057223154428807
0.8,1.0222967454642955
0.81,1.0608304291643509
0.8200000000000001,1.139290028643749
0.8300000000000001,1.2177496281231492
0.84,1.3055274922579225
0.85,1.4562036428164729
0.86,1.6068797933750252
0.87,1.7575559439335757
0.88,1.7745398299797979
0.89,1.7771995448282698
0.9,1.7798592596767417
0.91,3.429394785387357
0.92,5.863156887698972
0.93,8.296918990010616
0.9400000000000001,9.634001599286297
0.9500000000000001,9.639401967018363
0.96,9.64480233475043
0.97,9.676354133353852
0.98,9.797567980659064
0.99,9.918781827964278
1.0,10.03999567526949
