cdf,prefill_e2e_time_normalized
0.0,5.0135331436980095e-05
0.01,0.00011403587960369197
0.02,0.00017992301542342753
0.03,0.00040312409940923316
0.04,0.0008315949145556525
0.05,0.00115970025717431
0.06,0.0014628200171457081
0.07,0.0016357564880283848
0.08,0.0017304006219554728
0.09,0.0018754594325305347
0.1,0.0021175011207139344
0.11,0.002431941733242021
0.12,0.0026702973737090076
0.13,0.003079238915064151
0.14,0.0033414708835995868
0.15,0.0033899933732929404
0.16,0.0037446919527570374
0.17,0.004141499440768121
0.18,0.004256077333655139
0.19,0.004656743624501262
0.2,0.005117026410217844
0.21,0.005604883220672243
0.22,0.0058135217503119665
0.23,0.005952771115126371
0.24,0.006050181513590719
0.25,0.006171651269552282
0.26,0.006408529974773735
0.27,0.006812205660833023
0.28,0.006932015159429511
0.29,0.006939923647504518
0.3,0.007150654480907206
0.31,0.007378845016751015
0.32,0.007508162805712419
0.33,0.007816086009595933
0.34,0.00803148909542018
0.35000000000000003,0.008307956112638779
0.36,0.008476660527261948
0.37,0.008744936636970324
0.38,0.008983854800727208
0.39,0.009351571343220065
0.4,0.009666681446633577
0.41000000000000003,0.009968673195511394
0.42,0.010131845046938991
0.43,0.010766728027677268
0.44,0.01096890241335539
0.45,0.011452285779154308
0.46,0.011923787377570315
0.47000000000000003,0.012164653733214079
0.48,0.012930632323784608
0.49,0.013447302175227209
0.5,0.013924733161523211
0.51,0.014201813774941192
0.52,0.014659567328609844
0.53,0.015512972842716414
0.54,0.015888694912648917
0.55,0.0163519736915164
0.56,0.01659805853857323
0.5700000000000001,0.017126046719885
0.58,0.017394218524959645
0.59,0.017590575291185986
0.6,0.018157868421728708
0.61,0.018700959717767796
0.62,0.019729941877907387
0.63,0.019928664183224108
0.64,0.020726512606119237
0.65,0.02109113348601445
0.66,0.021467064609116942
0.67,0.02214512659543129
0.68,0.02302178688622351
0.6900000000000001,0.023788924182061997
0.7000000000000001,0.024981273802475223
0.71,0.025852629143016743
0.72,0.026972450737858315
0.73,0.0284706679812222
0.74,0.02895460005115659
0.75,0.030457381297600564
0.76,0.03230247439242633
0.77,0.03284112926838587
0.78,0.03425038710520208
0.79,0.03780456132688328
0.8,0.03977191039458896
0.81,0.04204822314165832
0.8200000000000001,0.043452112992373934
0.8300000000000001,0.04570767493123208
0.84,0.04671519879520153
0.85,0.05349504707555331
0.86,0.058115034463860675
0.87,0.05836354249769162
0.88,0.0615377317318949
0.89,0.06528604973358512
0.9,0.06920851749232211
0.91,0.07159437577479422
0.92,0.07327473281208657
0.93,0.0769058693100831
0.9400000000000001,0.08305026096063471
0.9500000000000001,0.08800621767586261
0.96,0.09943842392123281
0.97,0.11153195405360644
0.98,0.12345415747592438
0.99,0.12505994712364327
1.0,0.13393648861549365
