cdf,request_scheduling_delay
0.0,0.0
0.01,0.6238577354857673
0.02,1.5994048243424743
0.03,5.360534602537974
0.04,15.82649323575745
0.05,16.71383502459796
0.06,19.55595051249711
0.07,21.55448342564174
0.08,26.83531621582435
0.09,27.634026620756465
0.1,28.867898717912997
0.11,32.08152288726191
0.12,32.18963410924503
0.13,33.475995291882796
0.14,35.29368781848142
0.15,37.634195519781045
0.16,41.88109964562684
0.17,46.174135594998624
0.18,46.75451729248457
0.19,48.91690441735739
0.2,51.03638512598629
0.21,52.59535245410205
0.22,55.07611677588346
0.23,59.4192613747447
0.24,61.9350217137756
0.25,64.76764915420071
0.26,71.53097234342445
0.27,77.34346539584479
0.28,84.95628967079794
0.29,85.51663400650237
0.3,86.93304619815727
0.31,90.32081209666798
0.32,91.07929707031174
0.33,92.81069025597026
0.34,94.8139687693779
0.35000000000000003,94.96673672759493
0.36,97.37978248588242
0.37,100.78407036943763
0.38,101.27426824785172
0.39,106.57270710740833
0.4,107.30444777935725
0.41000000000000003,108.54355047519404
0.42,109.82237286126053
0.43,110.04766098860388
0.44,110.76845336311726
0.45,113.53053089650376
0.46,114.63293070080955
0.47000000000000003,115.17869908816243
0.48,116.51444665931902
0.49,116.95803948542435
0.5,118.1606333882084
0.51,119.40894487247964
0.52,121.72479850139008
0.53,123.29769331100961
0.54,124.1211478203404
0.55,126.24471695359435
0.56,127.73222143720541
0.5700000000000001,128.8577294339432
0.58,130.46644740386003
0.59,131.9079328881352
0.6,133.5442307445984
0.61,134.12771788993498
0.62,134.7937973215556
0.63,136.89094341763263
0.64,139.28280075097155
0.65,140.6931585051076
0.66,141.3437889938669
0.67,142.49577252320708
0.68,144.29937862415863
0.6900000000000001,146.00818872937097
0.7000000000000001,147.36628145822826
0.71,149.12534344296085
0.72,149.87723957330155
0.73,150.40753681588643
0.74,152.67917625421694
0.75,155.10173844764824
0.76,155.64024069323978
0.77,170.8643555844602
0.78,173.1878853490169
0.79,173.61041402740318
0.8,173.99447304315805
0.81,174.29030172941142
0.8200000000000001,175.48698833713868
0.8300000000000001,176.02954218281224
0.84,176.6393022673958
0.85,176.85813898679956
0.86,177.20302118034456
0.87,177.45216274975746
0.88,177.7034781485981
0.89,179.1483134645209
0.9,180.85610697850072
0.91,187.47259251649677
0.92,188.53468435033489
0.93,188.65758978811843
0.9400000000000001,189.83783474795038
0.9500000000000001,191.59112731200935
0.96,194.7046277173671
0.97,195.06903153249465
0.98,196.97306723951723
0.99,198.9573447856027
1.0,199.7156715309536
