cdf,request_model_execution_time_normalized
0.0,0.012203980212785872
0.01,0.017488125123996095
0.02,0.019253170064403757
0.03,0.021826081917463408
0.04,0.025058648051679462
0.05,0.028252946231557104
0.06,0.030248318807363603
0.07,0.030586900505189335
0.08,0.031033807840618606
0.09,0.031221202688183004
0.1,0.031310996502963505
0.11,0.03143436182373155
0.12,0.03158557338978713
0.13,0.03172995253633022
0.14,0.031781351999968066
0.15,0.031887831056381696
0.16,0.031963924986658294
0.17,0.031988322300937386
0.18,0.03205969042181813
0.19,0.032167721248173284
0.2,0.032290279591313156
0.21,0.03252737779126099
0.22,0.03256029742605574
0.23,0.032610490346308724
0.24,0.032702171005446055
0.25,0.0327448094678008
0.26,0.03282121224916407
0.27,0.03284499017895414
0.28,0.03287815608985363
0.29,0.03297507952882243
0.3,0.033031489371228406
0.31,0.033191872916010806
0.32,0.033242567135918694
0.33,0.03326840415846986
0.34,0.033355948299762524
0.35000000000000003,0.03341276893579599
0.36,0.033455260141157024
0.37,0.03355033440265094
0.38,0.033568432316136425
0.39,0.03365520127834096
0.4,0.033730219707502285
0.41000000000000003,0.03381680472229246
0.42,0.03389707536558273
0.43,0.03398382932617402
0.44,0.03399936773022421
0.45,0.03405347029460582
0.46,0.03427362353722724
0.47000000000000003,0.03433544930509338
0.48,0.034400014616781834
0.49,0.03443020080070874
0.5,0.03446897991727071
0.51,0.034491425685698324
0.52,0.03455281176238483
0.53,0.03459894935068495
0.54,0.034737541353366944
0.55,0.03486087275492262
0.56,0.03500054654950792
0.5700000000000001,0.03508751561169824
0.58,0.03529780311740622
0.59,0.03535929356519424
0.6,0.03541669115502294
0.61,0.035491183187928495
0.62,0.035960463835419176
0.63,0.03613843150824603
0.64,0.03638594123301741
0.65,0.03651198349024905
0.66,0.03662724567856907
0.67,0.036747312567498615
0.68,0.0370751858726712
0.6900000000000001,0.037336002413403215
0.7000000000000001,0.03750627501486071
0.71,0.03782335131907641
0.72,0.03795216500746931
0.73,0.038203745080437224
0.74,0.038406856569308374
0.75,0.038675738817877045
0.76,0.038967946722681196
0.77,0.03927928541689378
0.78,0.03963734410402895
0.79,0.039795042440927325
0.8,0.03995406394368251
0.81,0.040260430294333134
0.8200000000000001,0.040462713648153396
0.8300000000000001,0.04081787248168599
0.84,0.0410600483214134
0.85,0.04145766794923803
0.86,0.042462312404144
0.87,0.04302282337009714
0.88,0.043368672183030414
0.89,0.044273464731655464
0.9,0.04552393163800103
0.91,0.04604613636513076
0.92,0.04656028787082319
0.93,0.049751634837931734
0.9400000000000001,0.0507252594255408
0.9500000000000001,0.052422554861595146
0.96,0.057749088117839714
0.97,0.06304468104051278
0.98,0.08209742518675801
0.99,0.1311698369735981
1.0,0.5555658934057373
