cdf,prefill_e2e_time
0.0,0.3644838595468453
0.01,0.6354872500636625
0.02,0.7339215721529787
0.03,0.7706613505855221
0.04,0.8962713939595585
0.05,1.025716465411327
0.06,1.6781259323122852
0.07,2.9459615971029898
0.08,4.059264121789395
0.09,4.714474025800764
0.1,5.548758796616795
0.11,5.972243669690981
0.12,6.078964222608079
0.13,6.195589241770071
0.14,6.286394545331803
0.15,6.652153513201737
0.16,6.794792273016545
0.17,7.264977036186022
0.18,7.910186370153829
0.19,8.262353151341316
0.2,8.325123043338769
0.21,8.470890355331749
0.22,8.744704383652579
0.23,8.808019223291867
0.24,8.940073925625963
0.25,9.153890473226049
0.26,9.50659668141
0.27,9.689047471894156
0.28,10.06055118630484
0.29,10.176562048437054
0.3,10.189473505321052
0.31,10.265850596843796
0.32,10.343622702923392
0.33,10.362760001777412
0.34,10.555396595223975
0.35000000000000003,11.165046715676619
0.36,11.671575583572322
0.37,11.691106198897184
0.38,12.009271886121944
0.39,13.065138938441963
0.4,13.455550352980444
0.41000000000000003,13.524666867145083
0.42,13.632193524978103
0.43,13.92550243149312
0.44,14.273856793289283
0.45,14.748691730170624
0.46,15.332600226688651
0.47000000000000003,15.668804736548212
0.48,15.81568331355971
0.49,15.893214194223434
0.5,15.926852545836773
0.51,15.964295095222978
0.52,16.163152012907734
0.53,16.946784934098613
0.54,17.222683620505332
0.55,17.275802885752547
0.56,18.095510053609065
0.5700000000000001,18.975477136721317
0.58,19.32071240851597
0.59,19.72838251408328
0.6,20.17658676276916
0.61,20.897909998605193
0.62,22.143978733733807
0.63,22.385212686437168
0.64,22.497132809071257
0.65,22.51268387722019
0.66,22.51720913733833
0.67,23.241267458181067
0.68,23.89594538011766
0.6900000000000001,24.121980169333618
0.7000000000000001,24.357930920288762
0.71,24.89322179575985
0.72,25.42075329075032
0.73,25.55104782026949
0.74,25.651148341916876
0.75,25.67715434807055
0.76,25.84649445821835
0.77,25.892106782844046
0.78,25.977341016361223
0.79,26.028319256488068
0.8,26.056535412548794
0.81,26.096814004675537
0.8200000000000001,26.128991410274146
0.8300000000000001,26.369820667372984
0.84,27.01713421101827
0.85,27.722608010777268
0.86,28.293931845495177
0.87,29.16633379891338
0.88,29.538409295044055
0.89,29.93717980971804
0.9,30.007974722625413
0.91,30.133041799011664
0.92,30.194396871494497
0.93,30.203528593616237
0.9400000000000001,30.267996394203447
0.9500000000000001,30.364455283880414
0.96,30.70284455716877
0.97,31.340158350656424
0.98,31.358499126801984
0.99,31.36419328503648
1.0,31.409657864303952
