cdf,prefill_time_execution_plus_preemption
0.0,0.05367382085477601
0.01,0.05760502648677935
0.02,0.05844257722213598
0.03,0.06847876421572949
0.04,0.07386017388877804
0.05,0.07652275672856845
0.06,0.07871182329624886
0.07,0.08039673083673136
0.08,0.08170633336601135
0.09,0.08283947017189704
0.1,0.0837249219970495
0.11,0.08478026348312681
0.12,0.08797807990552797
0.13,0.0889241317148094
0.14,0.10226658709123229
0.15,0.10631023836876138
0.16,0.1074349042042806
0.17,0.11090183544523598
0.18,0.11388876242635618
0.19,0.12049547878382577
0.2,0.1282417334847885
0.21,0.13260316791627597
0.22,0.137058252734708
0.23,0.137950445093107
0.24,0.1394560852134277
0.25,0.14381932308095458
0.26,0.14828982838102747
0.27,0.15132794678833084
0.28,0.16718822981169398
0.29,0.17518541327921666
0.3,0.17840365428637597
0.31,0.1836706107952507
0.32,0.19326696027620685
0.33,0.20942606575294953
0.34,0.23223092700054979
0.35000000000000003,0.25406393861450555
0.36,0.2672735998913929
0.37,0.2679663668900251
0.38,0.2803690567251505
0.39,0.3103072161502388
0.4,0.3254184669215939
0.41000000000000003,0.33208736603235595
0.42,0.352949145829475
0.43,0.36394775225366927
0.44,0.36407670863980485
0.45,0.36426439320081144
0.46,0.36524547166166754
0.47000000000000003,0.3688347774916812
0.48,0.37782079688579107
0.49,0.39237803922300535
0.5,0.39406304162684513
0.51,0.3993376010433449
0.52,0.4106868297912742
0.53,0.43273743442035156
0.54,0.46323596974895415
0.55,0.4805231678172312
0.56,0.48905211531183357
0.5700000000000001,0.4946188397846643
0.58,0.4999254580934084
0.59,0.5089883937858203
0.6,0.5160739560514216
0.61,0.5213626012335831
0.62,0.5507598011516346
0.63,0.5508532052377917
0.64,0.5516809236121383
0.65,0.5646595023315997
0.66,0.5770558941286061
0.67,0.5904433330431574
0.68,0.5969109635737071
0.6900000000000001,0.615009870510714
0.7000000000000001,0.6364319668873651
0.71,0.6562435637253778
0.72,0.7013309481594266
0.73,0.7450155019576437
0.74,0.7861074257719803
0.75,0.7888168026321232
0.76,0.8093300466611679
0.77,0.8165054378390437
0.78,0.8194634757958323
0.79,0.8362442097477844
0.8,0.8474744654837117
0.81,0.8602567677326709
0.8200000000000001,0.8810713629165701
0.8300000000000001,0.9052817818400724
0.84,0.9375841582573166
0.85,0.9840663050081575
0.86,1.0219855666223516
0.87,1.0462708222967672
0.88,1.06415758427257
0.89,1.0787445017301545
0.9,1.0834743905924722
0.91,1.1127146661888745
0.92,1.1299531923763841
0.93,1.1665762202050824
0.9400000000000001,1.2764923321022976
0.9500000000000001,1.3892887311380522
0.96,1.443792618475307
0.97,1.5175404866600517
0.98,1.6448664753579447
0.99,1.8595140705522288
1.0,1.9746340367521498
