Request Id,request_execution_plus_preemption_time_normalized
4,0.13691461885541167
5,0.033238723120262756
14,0.057307367997307214
10,0.03967236822385619
3,0.03096426474709395
26,0.03133000379072737
28,0.06839645601237564
15,0.033917942596609435
33,0.5508572662850142
24,0.04224271314326081
0,0.03073682740259497
1,0.03089736077851345
36,0.032612232661484795
6,0.03374777415373787
8,0.031635537651486564
13,0.030625107041422503
7,0.03424477357533476
16,0.03072251255521829
19,0.03342825033844878
45,0.04310714850535437
37,0.03100573497751504
41,0.03451690440408668
57,0.040203280236135376
32,0.031175439975721163
44,0.033190278399092714
17,0.0320988004268401
22,0.03136041695868871
42,0.03381705074961583
12,0.030965390740488305
31,0.03339598072401873
9,0.03213786312941497
2,0.030974538953223055
63,0.03243894891560886
56,0.03729055088750882
21,0.031344551204100304
43,0.03129369241146843
67,0.08848703879022193
52,0.03366056731407664
47,0.030775601947524888
64,0.03935293914334882
73,0.675211395820975
48,0.032221449751462884
65,0.03277950193508078
39,0.03150095163398128
30,0.03125863578762809
79,0.031081192895197587
38,0.031632599460347445
51,0.03251972479702508
84,0.48445886583522446
40,0.03140221480921815
58,0.031614088418775645
46,0.03176665769634212
54,0.03349532668599143
61,0.03259793716787524
88,0.047002433676306826
59,0.03135500009199323
71,0.034527289114374866
66,0.03151281221114049
94,0.05831892098499975
102,0.030493881559846753
76,0.029855532528159333
70,0.03160941517908214
108,0.07831447955136153
69,0.03157275084685155
74,0.030152977424317558
83,0.03279883144027636
68,0.030865314074154004
99,0.029451780051205665
86,0.030091663488839043
82,0.03096499333919404
121,0.023141471676195107
110,0.029210506578419615
113,0.02453402714069073
104,0.02493868322104575
115,0.017380559609659993
114,0.0179905138075705
89,0.025255029125825352
116,0.017535199536792417
112,0.01833411301479533
109,0.021046098325055728
98,0.021480157951797137
103,0.02052271219577837
105,0.01946854435457722
107,0.019075846115959593
101,0.019594918415300096
100,0.01924223526382176
122,0.012547434743546955
106,0.017227784259493024
126,0.009062377524561373
127,0.008883691774598117
120,0.011565631757148713
125,0.009097543757621335
117,0.010913994750868603
