Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_prefill_tokens_cached,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_arrived_at,replica
2,11.758980,0.014810,11.758980,0.014810,11.758980,0.014810,0.000000,0.000000,11.758980,0.014810,0.352413,0.000045,0.352413,0.000045,0.014366,0.316746,8542,7748,512,794,9.758186,0,0.502624,0
5,2.580148,0.014914,2.573147,0.014874,2.573147,0.014874,0.000000,0.007001,2.573147,0.014874,0.241817,0.000045,0.234815,0.000044,0.013516,0.536769,5519,5346,512,173,30.901734,0,1.039393,0
12,8.304497,0.015154,8.300972,0.015148,8.300972,0.015148,0.000000,0.003524,8.300972,0.015148,0.335904,0.000049,0.332379,0.000049,0.014541,0.455816,7384,6836,512,548,12.474453,0,2.016820,0
13,5.587427,0.015784,5.496093,0.015526,5.496093,0.015526,0.000000,0.091333,5.496093,0.015526,0.201041,0.000080,0.109707,0.000043,0.015216,0.216282,2878,2524,512,354,7.129944,0,2.233103,0
16,5.413466,0.015249,5.411383,0.015243,5.411383,0.015243,0.000000,0.002083,5.411383,0.015243,0.042201,0.000030,0.040118,0.000028,0.015130,0.206558,1782,1427,512,355,4.019718,0,2.439661,0
26,0.565990,0.021769,0.521542,0.020059,0.521542,0.020059,0.000000,0.044448,0.521542,0.020059,0.099324,0.000063,0.054876,0.000035,0.017949,0.078589,1591,1565,512,26,60.192308,0,3.973138,0
29,8.917687,0.015270,8.912635,0.015261,8.912635,0.015261,0.000000,0.005052,8.912635,0.015261,0.577812,0.000053,0.572759,0.000053,0.014281,0.170172,11451,10867,512,584,18.607877,0,4.143310,0
30,9.218556,0.014990,8.842693,0.014378,8.842693,0.014378,0.000000,0.375863,8.842693,0.014378,0.464642,0.000234,0.088779,0.000045,0.014234,0.170695,2604,1989,512,615,3.234146,0,4.314005,0
36,0.706129,0.022778,0.601392,0.019400,0.601392,0.019400,0.000000,0.104737,0.601392,0.019400,0.224471,0.000080,0.119735,0.000043,0.015537,0.017396,2836,2805,512,31,90.483871,0,4.919044,0
37,3.688574,0.015369,3.569894,0.014875,3.569894,0.014875,0.000000,0.118680,3.569894,0.014875,0.182328,0.000112,0.063648,0.000039,0.014609,0.080713,1862,1622,512,240,6.758333,0,4.999757,0
39,7.295104,0.013922,7.283458,0.013900,7.283458,0.013900,0.000000,0.011646,7.283458,0.013900,0.131844,0.000052,0.120198,0.000047,0.013670,0.170682,3074,2550,512,524,4.866412,0,5.170439,0
40,8.290279,0.014123,8.255631,0.014064,8.255631,0.014064,0.000000,0.034649,8.255631,0.014064,0.126379,0.000052,0.091730,0.000038,0.013908,0.071843,3001,2414,512,587,4.112436,0,5.242282,0
43,4.608532,0.014224,4.606320,0.014217,4.606320,0.014217,0.000000,0.002212,4.606320,0.014217,0.058612,0.000037,0.056400,0.000036,0.014043,0.197420,1902,1578,512,324,4.870370,0,5.663182,0
46,6.941790,0.014432,6.940946,0.014430,6.940946,0.014430,0.000000,0.000844,6.940946,0.014430,0.337334,0.000048,0.336490,0.000048,0.013731,0.265465,7518,7037,512,481,14.629938,0,6.151814,0
47,4.573701,0.014116,4.307833,0.013296,4.307833,0.013296,0.000000,0.265868,4.307833,0.013296,0.335729,0.000238,0.069861,0.000050,0.013080,0.042517,1734,1410,512,324,4.351852,0,6.194331,0
58,4.846684,0.013653,4.842258,0.013640,4.842258,0.013640,0.000000,0.004427,4.842258,0.013640,0.126292,0.000044,0.121865,0.000043,0.013297,0.123954,3217,2862,512,355,8.061972,0,7.258344,0
59,5.820055,0.013824,5.734472,0.013621,5.734472,0.013621,0.000000,0.085583,5.734472,0.013621,0.148966,0.000103,0.063384,0.000044,0.013471,0.015205,1867,1446,512,421,3.434679,0,7.273549,0
63,0.768736,0.013487,0.765966,0.013438,0.765966,0.013438,0.000000,0.002770,0.765966,0.013438,0.044243,0.000031,0.041473,0.000029,0.012710,0.364758,1467,1410,512,57,24.736842,0,7.776287,0
66,4.996371,0.013651,4.992014,0.013639,4.992014,0.013639,0.000000,0.004357,4.992014,0.013639,0.137017,0.000043,0.132660,0.000042,0.013277,0.203209,3529,3163,512,366,8.642077,0,8.105382,0
74,4.873584,0.014045,4.859738,0.014005,4.859738,0.014005,0.000000,0.013846,4.859738,0.014005,0.135710,0.000051,0.121863,0.000046,0.013654,0.040821,2992,2645,512,347,7.622478,0,8.602998,0
76,3.882280,0.013387,3.856862,0.013300,3.856862,0.013300,0.000000,0.025418,3.856862,0.013300,0.108978,0.000056,0.083560,0.000043,0.013011,0.084749,2226,1936,512,290,6.675862,0,8.687747,0
79,0.688342,0.014340,0.681976,0.014208,0.681976,0.014208,0.000000,0.006366,0.681976,0.014208,0.047423,0.000032,0.041056,0.000028,0.013352,0.293283,1514,1466,512,48,30.541667,0,9.116588,0
86,4.947182,0.013666,4.940006,0.013646,4.940006,0.013646,0.000000,0.007176,4.940006,0.013646,0.244426,0.000048,0.237251,0.000047,0.012991,0.174846,5415,5053,512,362,13.958564,0,9.726172,0
98,5.797901,0.011280,5.791514,0.011268,5.791514,0.011268,0.000000,0.006386,5.791514,0.011268,0.069599,0.000038,0.063213,0.000034,0.011145,0.083303,2348,1834,512,514,3.568093,0,10.468502,0
