cdf,request_model_execution_time_normalized
0.0,0.032691417903628554
0.01,0.032956195210766204
0.02,0.03322097251790385
0.03,0.033485749825041496
0.04,0.033750527132179145
0.05,0.034015304439316794
0.06,0.034280081746454444
0.07,0.03454485905359209
0.08,0.034809636360729736
0.09,0.035074413667867385
0.1,0.035339190975005035
0.11,0.035603968282142684
0.12,0.03586874558928033
0.13,0.03601692324093655
0.14,0.03604850123711134
0.15,0.03608007923328613
0.16,0.03611165722946092
0.17,0.03614323522563571
0.18,0.0361748132218105
0.19,0.03620639121798529
0.2,0.03623796921416008
0.21,0.03626954721033487
0.22,0.03630112520650966
0.23,0.03633270320268445
0.24,0.03636428119885924
0.25,0.036395859195034026
0.26,0.036396669021934905
0.27,0.03639747884883578
0.28,0.03639828867573667
0.29,0.03639909850263755
0.3,0.036399908329538426
0.31,0.036400718156439305
0.32,0.03640152798334018
0.33,0.03640233781024107
0.34,0.03640314763714195
0.35000000000000003,0.036403957464042826
0.36,0.036404767290943704
0.37,0.03640557711784458
0.38,0.03645109531488471
0.39,0.03654132188206409
0.4,0.03663154844924346
0.41000000000000003,0.03672177501642284
0.42,0.03681200158360222
0.43,0.03690222815078159
0.44,0.03699245471796097
0.45,0.03708268128514034
0.46,0.03717290785231972
0.47000000000000003,0.03726313441949909
0.48,0.03735336098667847
0.49,0.03744358755385784
0.5,0.03753381412103722
0.51,0.03789147254202238
0.52,0.03824913096300754
0.53,0.0386067893839927
0.54,0.03896444780497786
0.55,0.039322106225963015
0.56,0.039679764646948175
0.5700000000000001,0.040037423067933335
0.58,0.04039508148891849
0.59,0.04075273990990365
0.6,0.04111039833088881
0.61,0.04146805675187397
0.62,0.04182571517285913
0.63,0.04204061588228557
0.64,0.042112758880153284
0.65,0.04218490187802101
0.66,0.04225704487588872
0.67,0.04232918787375644
0.68,0.04240133087162416
0.6900000000000001,0.04247347386949188
0.7000000000000001,0.042545616867359595
0.71,0.04261775986522732
0.72,0.042689902863095035
0.73,0.04276204586096275
0.74,0.042834188858830474
0.75,0.04290633185669819
0.76,0.04299271787612992
0.77,0.04307910389556164
0.78,0.04316548991499337
0.79,0.043251875934425095
0.8,0.043338261953856816
0.81,0.043424647973288544
0.8200000000000001,0.04351103399272027
0.8300000000000001,0.04359742001215199
0.84,0.04368380603158372
0.85,0.04377019205101545
0.86,0.04385657807044717
0.87,0.0439429640898789
0.88,0.04770329556982744
0.89,0.055137572510292804
0.9,0.06257184945075817
0.91,0.07000612639122353
0.92,0.07744040333168889
0.93,0.08487468027215424
0.9400000000000001,0.09230895721261952
0.9500000000000001,0.09974323415308488
0.96,0.10717751109355024
0.97,0.11461178803401559
0.98,0.12204606497448095
0.99,0.1294803419149463
1.0,0.13691461885541167
