cdf,request_e2e_time_normalized
0.0,0.03600113424284915
0.01,0.036046707529076204
0.02,0.03609228081530327
0.03,0.03613785410153032
0.04,0.036183427387757386
0.05,0.03622900067398444
0.06,0.036274573960211505
0.07,0.03632014724643856
0.08,0.036365720532665624
0.09,0.03641129381889268
0.1,0.036456867105119736
0.11,0.0365024403913468
0.12,0.036548013677573855
0.13,0.036585434489592325
0.14,0.03661470282740221
0.15,0.03664397116521209
0.16,0.036673239503021975
0.17,0.03670250784083186
0.18,0.036731776178641734
0.19,0.03676104451645162
0.2,0.0367903128542615
0.21,0.036819581192071384
0.22,0.03684884952988127
0.23,0.03687811786769114
0.24,0.036907386205501026
0.25,0.03693665454331091
0.26,0.0370232714890298
0.27,0.03710988843474869
0.28,0.03719650538046758
0.29,0.03728312232618647
0.3,0.03736973927190536
0.31,0.03745635621762425
0.32,0.03754297316334313
0.33,0.03762959010906202
0.34,0.03771620705478091
0.35000000000000003,0.0378028240004998
0.36,0.03788944094621869
0.37,0.03797605789193758
0.38,0.038030717539541785
0.39,0.03805341988903131
0.4,0.03807612223852083
0.41000000000000003,0.03809882458801035
0.42,0.03812152693749988
0.43,0.0381442292869894
0.44,0.038166931636478926
0.45,0.038189633985968446
0.46,0.038212336335457966
0.47000000000000003,0.038235038684947494
0.48,0.038257741034437014
0.49,0.03828044338392654
0.5,0.03830314573341606
0.51,0.038730890351259636
0.52,0.03915863496910321
0.53,0.03958637958694679
0.54,0.04001412420479036
0.55,0.04044186882263394
0.56,0.040869613440477515
0.5700000000000001,0.04129735805832109
0.58,0.041725102676164666
0.59,0.04215284729400824
0.6,0.04258059191185182
0.61,0.04300833652969539
0.62,0.04343608114753897
0.63,0.04383818792701332
0.64,0.04421465686811844
0.65,0.04459112580922357
0.66,0.0449675947503287
0.67,0.045344063691433824
0.68,0.04572053263253895
0.6900000000000001,0.046097001573644075
0.7000000000000001,0.0464734705147492
0.71,0.04684993945585433
0.72,0.04722640839695945
0.73,0.04760287733806458
0.74,0.0479793462791697
0.75,0.04835581522027483
0.76,0.0486739845403914
0.77,0.04899215386050798
0.78,0.04931032318062455
0.79,0.049628492500741125
0.8,0.049946661820857705
0.81,0.05026483114097428
0.8200000000000001,0.05058300046109085
0.8300000000000001,0.05090116978120742
0.84,0.051219339101323993
0.85,0.05153750842144057
0.86,0.051855677741557145
0.87,0.05217384706167372
0.88,0.06519239989874738
0.89,0.09091133625277811
0.9,0.11663027260680886
0.91,0.14234920896083958
0.92,0.16806814531487035
0.93,0.19378708166890107
0.9400000000000001,0.21950601802293151
0.9500000000000001,0.24522495437696223
0.96,0.270943890730993
0.97,0.29666282708502373
0.98,0.32238176343905445
0.99,0.3481006997930852
1.0,0.37381963614711594
