cdf,request_model_execution_time_normalized
0.0,0.01625614519253035
0.01,0.01680010146275091
0.02,0.01713531295700755
0.03,0.017293382009812352
0.04,0.017388852701598845
0.05,0.017480208454413605
0.06,0.017694938158463017
0.07,0.01795491869315078
0.08,0.018073159106895546
0.09,0.018283221669897622
0.1,0.018756073904938105
0.11,0.01890632721100572
0.12,0.01894862945406161
0.13,0.019375829269514575
0.14,0.01958579156913582
0.15,0.019735093002308322
0.16,0.020107442340494774
0.17,0.020378851377236433
0.18,0.021018484246389194
0.19,0.021442108789539813
0.2,0.021770482754588497
0.21,0.021979877078111516
0.22,0.022386554255960867
0.23,0.02279445676676866
0.24,0.023560133830556586
0.25,0.023865286142353507
0.26,0.024218270661722403
0.27,0.024588620338433013
0.28,0.024829992387578825
0.29,0.025023290933658328
0.3,0.025518518667650612
0.31,0.026175094886086294
0.32,0.026604685485962003
0.33,0.027016979961694203
0.34,0.027284236121987927
0.35000000000000003,0.027967912669588712
0.36,0.029331163233040528
0.37,0.03077635619044874
0.38,0.03180896165411777
0.39,0.03284141676042605
0.4,0.03517290259055082
0.41000000000000003,0.035781166967681216
0.42,0.036693308520233434
0.43,0.0385845376343195
0.44,0.04058043507363713
0.45,0.04121020858408434
0.46,0.04328761094429322
0.47000000000000003,0.04658309208237891
0.48,0.0486461459071056
0.49,0.04949058396168484
0.5,0.05029516810562644
0.51,0.051380071262265486
0.52,0.05184493254310367
0.53,0.05257642000189845
0.54,0.05344581878190927
0.55,0.05434652706439513
0.56,0.05557418229957176
0.5700000000000001,0.05595171203316617
0.58,0.0567084963678862
0.59,0.05720506492167879
0.6,0.05916613616242283
0.61,0.060252723018792725
0.62,0.06220438027384146
0.63,0.06301270424987189
0.64,0.06362509859461518
0.65,0.06416949379696527
0.66,0.06443187946492236
0.67,0.06451095956794708
0.68,0.06478666620480292
0.6900000000000001,0.06505797603315243
0.7000000000000001,0.06556014350295532
0.71,0.06591870889797467
0.72,0.06629064486887823
0.73,0.06652115616438642
0.74,0.0667606555153363
0.75,0.06780629282051218
0.76,0.06811933516555775
0.77,0.0689971591090324
0.78,0.06959387676953001
0.79,0.07020034850727451
0.8,0.07040988347944938
0.81,0.0708615429694566
0.8200000000000001,0.07165968640261518
0.8300000000000001,0.0725246638326864
0.84,0.0744952380094598
0.85,0.07532389908038548
0.86,0.07656630052427756
0.87,0.07825474593993222
0.88,0.07849618612454377
0.89,0.08196341575707905
0.9,0.08322970111703998
0.91,0.08399987128055657
0.92,0.08443114096528859
0.93,0.08606508895137994
0.9400000000000001,0.08809065078434988
0.9500000000000001,0.09980510793119494
0.96,0.10600529616807103
0.97,0.1158019695345646
0.98,0.19180408361346368
0.99,0.44830925193147114
1.0,2.585976889568728
