cdf,request_e2e_time
0.0,1.1208623263019075
0.01,18.317868121893444
0.02,26.27986833324098
0.03,31.464674497568417
0.04,35.155135463404484
0.05,37.71554209923743
0.06,40.919185984410596
0.07,44.10051915330537
0.08,45.26793982488479
0.09,46.506657104303265
0.1,48.1825455324951
0.11,49.44153100216933
0.12,51.60774953725964
0.13,54.64824912460477
0.14,58.12110288156806
0.15,62.39187945435786
0.16,64.25940071749577
0.17,65.50491407046906
0.18,67.53340855717366
0.19,70.32701037213147
0.2,73.35557552994396
0.21,75.91673549231497
0.22,78.3620301182878
0.23,79.72193113032498
0.24,87.87693717144101
0.25,99.0582219297828
0.26,102.16937150977344
0.27,106.51247874059436
0.28,111.5260340945471
0.29,113.51865575054624
0.3,115.6572584148771
0.31,117.30485415616324
0.32,120.61283254612235
0.33,123.03220829624298
0.34,125.74523582703038
0.35000000000000003,126.37113422265828
0.36,128.6619710933687
0.37,131.54665949798203
0.38,132.95961720259308
0.39,134.91247444570118
0.4,136.08575146350483
0.41000000000000003,136.84059526187005
0.42,138.23615668570062
0.43,139.84710321694362
0.44,141.01592706117404
0.45,141.7845510604785
0.46,143.25522368386657
0.47000000000000003,144.16455781190928
0.48,145.36021443915055
0.49,146.10952040352188
0.5,148.44606147771725
0.51,149.93083423099645
0.52,151.02127348691917
0.53,152.3434468531446
0.54,153.9044254620186
0.55,155.57420304160308
0.56,157.92397360053326
0.5700000000000001,159.1904070987835
0.58,161.6389301311056
0.59,162.16421171972658
0.6,198.76074762727515
0.61,231.26910626532026
0.62,272.18937140801825
0.63,291.3503058641619
0.64,301.82457764819935
0.65,337.0158351785495
0.66,386.67145276477197
0.67,458.8678180184365
0.68,475.18224734909603
0.6900000000000001,479.6538493938008
0.7000000000000001,482.9133367473361
0.71,486.47027773145567
0.72,517.1787908455531
0.73,658.0759650809567
0.74,753.9583709806222
0.75,768.2788236400953
0.76,771.655811043755
0.77,778.5921049105178
0.78,781.7275730499059
0.79,784.7089131910288
0.8,789.5355167951083
0.81,828.3711075031612
0.8200000000000001,900.5552636328425
0.8300000000000001,982.0616647783935
0.84,1059.5928071976005
0.85,1108.6651204672837
0.86,1204.3006412293978
0.87,1237.7897943064274
0.88,1241.3638401223743
0.89,1248.700804226711
0.9,1268.8634949292189
0.91,1279.25727613084
0.92,1281.6221465009125
0.93,1285.6233818675507
0.9400000000000001,1287.8042232891385
0.9500000000000001,1324.3632395834168
0.96,1410.5836254958965
0.97,1447.230118874191
0.98,1455.053925393465
0.99,1467.4332356242512
1.0,1616.7485024224825
